latitude,link_id,longitude
37.399403,1650233500,126.74024
37.404926,1650081200,126.71061
37.4077,1650033100,126.70435
37.443012,1630019100,126.691475
37.45089,1630025700,126.68641
37.424057,1640043800,126.669075
37.387985,1640114400,126.64234
37.39066,1640141200,126.651695
37.425125,1640045301,126.64708
37.449463,2240113802,126.78968
37.41209,1650034700,126.70329
37.427628,1640050204,126.698845
37.42762,1640050204,126.698845
37.45219,1650059000,126.72
37.54373,1670029500,126.71935
37.543728,1670029500,126.719376
37.543728,1670029500,126.719406
37.502357,1663176000,126.70329
37.52361,1180026903,126.88177
37.522266,1180024302,126.890366
37.51031,1680038400,126.6725
37.48733,1660001501,126.73017
37.42294,1640040400,126.69242
37.466713,2130015202,126.84745
37.460377,2130015206,126.845375
37.40433,1640322901,126.63056
37.458584,1630036100,126.67822
37.37015,1640297100,126.645676
37.457035,1630170101,126.66764
37.451977,1630024700,126.66742
37.451237,1630024700,126.66729
37.43869,1630013400,126.674805
37.377678,1640300600,126.65664
37.441437,1630016500,126.66793
37.38062,1640144300,126.654076
37.43611,1630166900,126.648285
37.435894,1630011701,126.64785
37.423996,1640043900,126.6687
37.39356,1640138700,126.650505
37.447983,1630022702,126.681854
37.44835,1630022801,126.6898
37.44954,1630023300,126.68981
37.40331,1640243800,126.65671
37.45092,1630025700,126.686264
37.444553,1630021100,126.679214
37.419533,1640025800,126.695564
37.417236,1640023600,126.69524
37.485355,1680022201,126.68199
37.47767,1630006100,126.66861
37.479946,1630006700,126.65487
37.47519,1620003500,126.64818
37.444977,1630011801,126.65056
37.437546,1630011701,126.64829
37.433575,1640001500,126.64712
37.444073,1630020000,126.66507
37.448208,1630022201,126.66773
37.45378,1630027400,126.680885
37.46579,1650014200,126.69123
37.465786,1650014200,126.69126
37.468887,1650081500,126.6955
37.470806,1660000102,126.69486
37.46951,1660000201,126.697464
37.43353,1650046101,126.73237
37.435543,1650046101,126.73233
37.423332,1650042900,126.73692
37.414486,1650030901,126.738464
37.360626,2240083000,126.735794
37.351437,2240076001,126.73248
37.348873,2240070801,126.73002
37.347107,2240070902,126.728096
37.354977,2240694000,126.71922
37.37149,2240009121,126.73771
37.378082,2240146200,126.73364
37.39594,2240012600,126.743225
37.39936,1650350900,126.74154
37.400482,1650350900,126.741165
37.400482,1650350900,126.741165
37.443974,1650017200,126.74343
37.46849,1660000102,126.699524
37.471703,1660000101,126.69362
37.473896,1660000301,126.690704
37.47386,1660000301,126.69076
37.474693,1660000401,126.6896
37.475082,1660000301,126.68909
37.483833,1680001000,126.67718
37.53996,1680136100,126.669785
37.54024,1680134600,126.66515
37.519867,1680034603,126.66256
37.522537,1680229300,126.63439
37.48914,1680024800,126.67131
37.488026,1680002900,126.67506
37.538517,1680006013,126.67654
37.538593,1680005922,126.67652
37.547844,1680050103,126.64314
37.54732,1680047500,126.64354
37.562973,1680054101,126.63579
37.563774,1680229000,126.63486
37.56307,1680229100,126.6321
37.584435,1680215900,126.578255
37.58741,1680215800,126.57603
37.5932,2320554601,126.57014
37.5932,2320554601,126.57014
37.606285,2320554901,126.55941
37.606445,2320554901,126.55928
37.607647,2320554901,126.55826
37.607944,2320554901,126.55799
37.609993,2320554801,126.55618
37.609993,2320554801,126.55618
37.639114,2320036300,126.551735
37.636177,2320009601,126.546524
37.635696,2320009601,126.54572
37.635696,2320009601,126.54572
37.634903,1690001003,126.529945
37.634876,1690009201,126.52991
37.62955,1690009203,126.522835
37.629745,1690009203,126.52123
37.628857,1690000901,126.53202
37.62158,2320030602,126.554054
37.58719,1680215800,126.57619
37.585438,1680215900,126.57757
37.585163,1680215900,126.577774
37.56714,1680217500,126.59984
37.518017,1680043701,126.660126
37.51794,1680043701,126.663445
37.5159,1680040100,126.672165
37.5159,1680040100,126.672165
37.51595,1680040100,126.672165
37.522408,1680016900,126.67531
37.402084,1650029700,126.68191
37.38718,1650023800,126.69117
37.473965,1620007200,126.64552
37.395115,1650025402,126.67555
37.3962,1650027000,126.67405
37.41033,1640015800,126.685646
37.4044,1640012100,126.68003
37.450737,1650012200,126.69105
37.399868,1650027000,126.67816
37.40027,1650027000,126.67861
37.41136,1640016105,126.67779
37.442772,1630014302,126.70019
37.442444,1630014302,126.70014
37.440052,1630014302,126.699844
37.438427,1630013100,126.69035
37.438892,1630012901,126.68053
37.418015,1640021900,126.67827
37.426968,1640051200,126.661896
37.40301,1640010800,126.670784
37.43974,1630167400,126.70236
37.441227,1630167400,126.70254
37.41237,1640017200,126.68777
37.412437,1640017200,126.68786
37.412933,1640019200,126.68838
37.42578,1640072002,126.68075
37.419388,1640030400,126.678444
37.420822,1650039801,126.73138
37.42504,1640047100,126.67274
37.421234,1650043502,126.730865
37.421658,1650043501,126.72331
37.418488,1640024100,126.69187
37.418472,1640024100,126.69185
37.417038,1640276800,126.67489
37.427505,1640050204,126.69887
37.427612,1640050204,126.69885
37.42264,1650045000,126.70603
37.594093,1680079400,126.69472
37.4139,1650037002,126.7013
37.440247,1650278200,126.70625
37.43079,1650045503,126.71854
37.39941,1650027900,126.7078
37.390575,1650223600,126.72084
37.417492,1650037600,126.72311
37.440193,1630014302,126.69987
37.422028,1650044500,126.71451
37.440044,1630016100,126.66554
37.39391,1640145400,126.65435
37.393337,1640133900,126.64772
37.503788,1660027000,126.73107
37.497486,1660021600,126.73046
37.446842,1650017500,126.75141
37.441284,1630167400,126.70257
37.420784,1640034000,126.69689
37.415592,1640019100,126.69146
37.41397,1640019100,126.689735
37.402634,1640009700,126.66974
37.396942,1640008200,126.67256
37.39822,1650027100,126.68973
37.423046,1640041100,126.70049
37.423218,1640042400,126.698044
37.386448,1650014900,126.69091
37.447754,1630168200,126.692
37.42299,1640039300,126.65311
37.426,1640049403,126.651245
37.426018,1640049403,126.65111
37.45228,1650058201,126.70141
37.426918,1640050303,126.69906
37.420155,1640030000,126.68998
37.418613,1640025600,126.6929
37.64807,2180013902,126.85473
37.46374,1630042300,126.64383
