latitude,link_id,longitude
37.409824,1640014400,126.68496
37.420063,1640025800,126.69597
37.403645,1650028700,126.689156
37.409744,1650080300,126.73455
37.42031,1640025800,126.69619
37.525562,1140000103,126.834305
37.433453,1650004600,126.72899
37.478912,2420073700,126.77499
37.521156,1680519701,126.64909
37.55439,1680071504,126.65482
37.416454,1640020604,126.68051
37.42204,1650044200,126.71906
37.402554,1640243400,126.65639
37.41404,1640283500,126.6592
37.423893,1640324601,126.68711
37.42179,1640036600,126.693535
37.424316,1640044701,126.682076
37.518166,2420057400,126.76582
37.400265,1650027400,126.694305
37.4867,1660001801,126.72134
37.464436,1650069400,126.708916
37.454617,1650277300,126.70043
37.417984,1640024700,126.649956
37.40502,1650030402,126.70371
37.417366,1640023500,126.69486
37.405605,1650089500,126.73524
37.393753,1650085800,126.7329
37.39459,1640135400,126.64861
37.40554,1640243400,126.65832
37.42585,1640048100,126.66954
37.470905,1660000201,126.69494
37.45536,1650063200,126.72807
37.534927,1680005912,126.67634
37.542057,1680017400,126.676865
37.48614,2420022904,126.75355
37.436157,1630000100,126.67537
37.539627,1680136100,126.66974
37.584442,1680215800,126.57819
37.60992,2320554901,126.556206
37.621998,2320030501,126.55391
37.40168,1650072701,126.70927
37.40265,1650091001,126.72397
37.634468,2320009100,126.54359
37.601288,2320554701,126.561386
37.549137,1680007001,126.67709
37.541874,1680006013,126.67684
37.537548,1680006023,126.67657
37.422302,1640038000,126.66842
37.548878,1680496700,126.70431
37.502407,2420042600,126.76057
37.501392,2420059900,126.76847
37.498146,1660023500,126.73069
37.469822,1660000201,126.69679
37.38929,1640116000,126.64303
37.394066,1650025700,126.69866
37.406986,1640013600,126.670135
37.589092,1680057301,126.65877
37.589138,1680057301,126.65861
37.613853,1680061702,126.640884
37.66977,2320015327,126.61923
37.676937,2320015327,126.61278
37.78104,1690066900,126.27592
37.422863,1640036902,126.676414
37.511044,1680143100,126.62733
37.39712,1640084300,126.63252
37.384056,1640147300,126.65844
