latitude,link_id,longitude
37.58796,1680056602,126.681984
37.587597,1680056602,126.68095
37.56754,1680008304,126.676384
37.568333,1680078200,126.67352
37.56829,1680078200,126.67158
37.420486,1650041602,126.70619
37.43982,2240024100,126.82321
37.4403,2240024100,126.832794
37.52361,1663132600,126.7
37.522934,1680496000,126.68433
37.42756,2130001100,126.88153
37.427364,2130001100,126.88199
37.521248,1680004500,126.68069
37.521038,1680004500,126.6804
37.42579,2130001100,126.88608
37.425335,2130001100,126.88746
37.502476,1680003000,126.67606
37.467155,1630171301,126.67392
37.423695,2050212500,127.12865
37.42382,2050212500,127.128654
37.579033,1000036600,126.99965
37.42957,2050015003,127.12247
37.43935,2040413900,127.120445
37.462788,1650069300,126.71339
37.562378,1120005003,126.94299
37.46451,2040041400,127.13011
37.466137,2040417700,127.13425
37.54728,1130044500,126.93142
37.465233,1630046800,126.68985
37.528507,1140026201,126.85422
37.455555,1630172801,126.67998
37.4472,1630021900,126.67922
37.444057,1630019700,126.67886
37.441647,1630017700,126.678505
37.526653,1670002200,126.7523
37.42699,1640051200,126.66139
37.42582,1640048700,126.653015
37.492386,2420008000,126.746284
37.46941,1660000500,126.75488
37.467987,1663184600,126.75487
37.46772,1663184600,126.754906
37.460224,1650065500,126.74951
37.433434,1640320300,126.69962
37.433434,1640320300,126.69962
37.42073,1640033603,126.67003
37.420296,1640032100,126.676956
37.431797,1640325401,126.70348
37.438866,1650278900,126.70761
37.45269,1610022200,126.59958
37.448807,1610020402,126.60206
37.44888,1610020402,126.602104
37.449856,1630024200,126.63347
37.472347,1660008500,126.6895
37.451305,1610023102,126.631035
37.455338,1610024200,126.60993
37.45624,1610023700,126.60696
37.452526,1610022200,126.60223
37.452255,1610022200,126.60309
37.458157,1610025602,126.631226
37.4613,1630009600,126.64007
37.461437,1630009600,126.64016
37.461384,1630038800,126.64468
37.43363,1640050302,126.69811
37.451923,1650057801,126.70458
37.451923,1650057801,126.70458
37.42694,1640271500,126.65711
37.562336,1680007603,126.677704
37.429985,1640272800,126.6608
37.430893,1640053300,126.6462
37.42751,1640051502,126.65945
37.42475,1640044702,126.676834
37.42384,1640324601,126.68721
37.427097,1640054000,126.636246
37.399902,1640243200,126.65618
37.41692,1640020501,126.679115
37.41975,1640030600,126.67983
37.420135,1640032900,126.68017
37.50356,1680034200,126.66229
37.508568,1610196900,126.52555
37.427177,1640050204,126.69888
37.55711,1680019702,126.62887
37.419758,1640025800,126.69586
37.476723,1620021701,126.67115
37.392136,1640147200,126.657295
37.41832,1640024300,126.66673
37.496387,1680029204,126.67897
37.424713,1640044702,126.67699
37.42608,1640049100,126.698616
37.45239,1650057401,126.70802
37.42496,1640072100,126.67871
37.45403,1650007600,126.73451
37.409897,1640015800,126.68515
37.458645,1650008402,126.727776
37.421047,1640035900,126.696884
37.417233,1640019200,126.693214
37.382446,1640309700,126.66292
37.4114,1650036000,126.69656
37.50565,2420020100,126.75237
37.528667,1670002300,126.75294
37.52867,1670002300,126.75344
37.523766,1660003702,126.748344
37.509212,1210061200,127.015366
37.525997,1680233800,126.6523
37.43358,1640001500,126.647095
37.42324,1640041900,126.69436
37.415913,1640019100,126.69187
37.396435,1650027000,126.67367
37.391026,1650024600,126.682976
37.392513,1650025401,126.6798
37.393097,1650025401,126.67858
37.426018,1650045604,126.717575
37.429615,1650045603,126.71822
37.44278,1650280900,126.711655
37.555805,1680007602,126.677505
37.478214,1680498301,126.674805
37.538406,1680084302,126.64062
37.43706,1650047600,126.70675
37.535606,1680097800,126.6533
37.481094,1680021600,126.686485
37.472538,1660000202,126.69276
37.472538,1660000202,126.69276
37.48967,1680002900,126.675125
37.45228,1650018601,126.73585
37.599136,1680060301,126.648026
37.43602,1650266203,126.760796
37.44336,2240027201,126.775444
37.439217,1650260900,126.72423
37.44014,1630014302,126.699875
37.591957,1680063002,126.65569
37.419735,1640030400,126.67784
37.440174,1630014302,126.69989
37.44022,1630014302,126.69993
37.424377,1640034000,126.698586
37.4413,1630053300,126.695465
37.44075,1630014601,126.69833
37.42288,1640040400,126.691124
37.46677,2040004006,127.12655
37.444378,2040002801,127.12707
37.407852,1640013902,126.672516
37.4215,2050008804,127.12545
37.398575,2260113200,127.01779
37.438965,2240021800,126.82035
37.43415,2240017100,126.81098
37.40017,1640009600,126.67497
37.4276,1650094400,126.71013
37.40787,1640013902,126.67246
37.45551,1650059600,126.71924
37.43354,1640001600,126.64706
37.452595,1630001500,126.632195
37.41077,1640015800,126.68611
37.420372,1640033900,126.69623
37.42229,1650044600,126.71307
37.42073,1650115402,126.74107
37.403408,2240014805,126.79057
37.381874,1650094600,126.71615
37.490997,2420009600,126.74647
37.470066,1660000500,126.754944
37.40379,1640110200,126.64104
37.420883,2130001000,126.893486
37.396347,1650026402,126.69392
37.48839,1660013200,126.706566
37.532745,1670015400,126.72246
37.476124,1680493200,126.67448
37.404007,1640012100,126.67953
37.421936,1640038200,126.68198
37.59379,1680082000,126.67238
37.62665,2320101600,126.63032
37.62829,2320008300,126.629196
37.38444,1650218400,126.69997
37.410084,1640015200,126.671776
37.593777,1680082000,126.67241
37.566177,1680019305,126.679245
37.401184,2040410100,127.084015
37.474754,1650010800,126.709305
37.47832,1680011900,126.682045
37.484486,1663012100,126.71631
37.41083,1640014900,126.66817
37.417534,1640021900,126.67786
37.393055,1650025800,126.701065
37.388866,1650000800,126.71186
37.407814,1640240600,126.64725
37.39752,1640141100,126.65219
37.403748,1640243400,126.65714
37.51364,1680142800,126.62603
37.47436,1660000401,126.68939
37.742275,1690005006,126.49279
37.567417,1680008403,126.676796
37.48145,1680000404,126.680626
37.399384,1640009100,126.669044
37.414715,1650037600,126.72545
37.418095,1640021900,126.67838
37.409363,1640065500,126.64859
37.393826,1640248700,126.66537
37.4357,2130001500,126.86175
37.447674,1650051700,126.699356
37.431393,2240899000,126.773315
37.39972,1640009600,126.67449
37.458523,1630036100,126.67897
37.420334,1650041602,126.70646
