latitude,link_id,longitude
37.42384,1640324601,126.68712
37.40177,1650028602,126.68261
37.42099,1640034100,126.69688
37.39858,1640244700,126.65843
37.433968,1650047500,126.70759
37.36514,2240083701,126.738686
37.438595,1630013002,126.68303
37.438602,1630013002,126.683075
37.355278,2240129100,126.723045
37.43929,1630014900,126.67909
37.32912,2170039700,126.787285
37.44908,1630022801,126.687256
37.45086,1630025700,126.68687
37.32727,2170015600,126.79048
37.450806,1630025700,126.68966
37.350643,2170017800,126.80046
37.34736,2170017000,126.79949
37.34667,2170016800,126.79709
37.35312,2170390900,126.79508
37.35306,2170390900,126.79529
37.371593,2240157800,126.76695
37.38415,2240146700,126.75945
37.384293,2240146700,126.759155
37.382362,1650094500,126.712944
37.38784,1640311900,126.68066
37.40035,1640009500,126.67561
37.397907,1640008400,126.672516
37.42943,1640052800,126.651024
37.426083,1640049200,126.6448
37.42217,1650044500,126.713165
37.420803,1640033300,126.68274
37.42586,1640049200,126.64474
37.58982,1680056801,126.698044
37.444168,1630052500,126.65033
37.5863,2320001002,126.78966
37.4618,1650013200,126.69821
37.474255,1660000401,126.689255
37.51408,1660043800,126.70398
37.514664,1660043900,126.70405
37.538586,1680005922,126.67652
37.53868,1680005922,126.67654
37.568596,1680051105,126.66427
37.518085,1680016100,126.6779
37.44977,1650280102,126.708015
37.433544,1650046101,126.73239
