latitude,link_id,longitude
37.409733,1640014600,126.682884
37.418278,1640021900,126.6785
37.39826,1650027100,126.68971
37.40853,1640014500,126.681816
37.554817,1680007602,126.67742
37.54211,1680017500,126.67728
37.5421,1680017500,126.6774
37.5459,1680006700,126.67691
37.54043,1680134700,126.665184
37.525047,1670000500,126.69484
37.521015,1660047200,126.70472
37.488987,1660013300,126.70643
37.488987,1660013300,126.70643
37.481174,1663010900,126.70961
37.489586,1660014503,126.706635
37.490173,1660014502,126.708206
37.48925,1663183800,126.73548
37.488865,1663187701,126.73983
37.488773,1660014100,126.74187
37.488876,2420006000,126.744446
37.488945,2420076200,126.774185
37.489246,2420069200,126.77166
37.489212,2420069400,126.771706
37.48919,2420069400,126.771675
37.48685,2420052900,126.764854
37.486504,2420052900,126.76474
37.432835,1650004100,126.737495
37.432854,1650004100,126.73682
37.432877,1650005400,126.7362
37.58539,1680056902,126.696724
37.58988,1680056902,126.697975
37.42385,1640324601,126.68717
37.42229,1650044600,126.71294
37.422115,1650044500,126.714806
37.45869,1650065202,126.708565
37.452076,1630027300,126.6798
37.460415,1630036400,126.680214
37.525375,1140000102,126.833496
37.52851,1150024100,126.85333
37.5686,1670032013,126.74096
37.59249,1680272700,126.72485
37.41251,1650030901,126.738625
37.423088,1650042900,126.736855
37.443073,1650049100,126.73201
37.593845,1680082000,126.672646
37.448112,1650054801,126.738205
37.576626,1000013401,126.995415
37.445866,1650011703,126.70062
37.59427,1680063008,126.66727
37.594135,1680063008,126.668655
37.592278,1680071201,126.67226
37.594276,1680058803,126.68306
37.59454,1680058803,126.68827
37.59392,1680058903,126.69443
37.594463,1680079400,126.69479
37.525524,1140000103,126.83425
37.5274,1150023000,126.844955
37.52755,1150023000,126.84593
37.527683,1150023000,126.846756
37.53169,1140068100,126.88444
37.53112,1140067200,126.88708
37.530945,1140066500,126.88803
37.592342,1680020700,126.673225
37.565586,1130022101,126.91263
37.45142,1650331600,126.71089
37.561085,1120004502,126.93287
37.59403,1680058903,126.69308
37.562218,1130060500,126.9014
37.562218,1130060500,126.9014
37.562176,1130060500,126.90125
37.590824,1680349200,126.69833
37.593655,1680058903,126.69791
37.52918,1140026201,126.85924
37.588474,1680056602,126.685165
37.58849,1680056602,126.68399
37.52285,2420269300,126.81774
