No,latitude,link_id,longitude,경도,지번주소,도로명주소
1,37.409824,1640014400,126.68496,,인천광역시 연수구 연수동 647,인천광역시 연수구 청능대로 175
2,37.420063,1640025800,126.69597,,인천광역시 연수구 연수동 637,인천광역시 연수구 선학로 2
3,37.403645,1650028700,126.689156,,인천광역시 남동구 고잔동 778,인천광역시 남동구 남동서로144번길 3
4,37.409744,1650080300,126.73455,,인천광역시 남동구 논현동 685,인천광역시 남동구 청능대로715번길 63
5,37.42031,1640025800,126.69619,,인천광역시 연수구 연수동 637,인천광역시 연수구 선학로 2
6,37.525562,1140000103,126.834305,,서울특별시 양천구 신월동 835,서울특별시 양천구 남부순환로64길 37-9
7,37.433453,1650004600,126.72899,,인천광역시 남동구 수산동 산 38-1,인천광역시 남동구 구수골로 30
8,37.478912,2420073700,126.77499,,경기도 부천시 심곡본동 563,경기도 부천시 성주로 167
9,37.521156,1680519701,126.64909,,인천광역시 서구 청라동 1-1259,인천광역시 서구 봉수대로501번길 102
10,37.55439,1680071504,126.65482,,인천광역시 서구 경서동 산 165-3,인천광역시 서구 경서로 23
11,37.416454,1640020604,126.68051,,인천광역시 연수구 연수동 648,인천광역시 연수구 용담로125번길 54
12,37.42204,1650044200,126.71906,,인천광역시 남동구 도림동 558-6,인천광역시 남동구 비류대로 763
13,37.402554,1640243400,126.65639,,인천광역시 연수구 동춘동 912,인천광역시 연수구 아암대로 755
14,37.41404,1640283500,126.6592,,인천광역시 연수구 동춘동 841,인천광역시 연수구 청량로 58
15,37.423893,1640324601,126.68711,,인천광역시 연수구 연수동 637,인천광역시 연수구 함박로91번길 18
16,37.42179,1640036600,126.693535,,인천광역시 연수구 연수동 646-3,인천광역시 연수구 원인재로 313
17,37.424316,1640044701,126.682076,,인천광역시 연수구 연수동 641,인천광역시 연수구 함박로4번길 62
18,37.518166,2420057400,126.76582,,경기도 부천시 삼정동 366-4,경기도 부천시 석천로 350-3
19,37.400265,1650027400,126.694305,,인천광역시 남동구 고잔동 754,인천광역시 남동구 남동대로 164
20,37.4867,1660001801,126.72134,,인천광역시 부평구 부평동 686,인천광역시 부평구 경인로 914
21,37.464436,1650069400,126.708916,,인천광역시 남동구 간석동 181,인천광역시 남동구 석촌로 43
