No,latitude,link_id,longitude,경도,지번주소,도로명주소
1,37.399403,1650233500,126.74024,,인천광역시 남동구 논현동 111-329,인천광역시 남동구 아암대로 1634-2
2,37.404926,1650081200,126.71061,,인천광역시 남동구 논현동 685,인천광역시 남동구 은봉로 177
3,37.4077,1650033100,126.70435,,인천광역시 남동구 논현동 473-3,인천광역시 남동구 남동동로 255
4,37.443012,1630019100,126.691475,,인천광역시 미추홀구 관교동 520,인천광역시 미추홀구 경원대로670번길 5-15
5,37.45089,1630025700,126.68641,,인천광역시 미추홀구 주안동 1484,인천광역시 미추홀구 인주대로446번길 3
6,37.424057,1640043800,126.669075,,인천광역시 연수구 청학동 514,인천광역시 연수구 솔샘로 20
7,37.387985,1640114400,126.64234,,인천광역시 연수구 송도동 46,인천광역시 연수구 컨벤시아대로 177
8,37.39066,1640141200,126.651695,,인천광역시 연수구 송도동 42,인천광역시 연수구 해돋이로 92
9,37.425125,1640045301,126.64708,,인천광역시 연수구 옥련동 633,인천광역시 연수구 독배로 58
10,37.449463,2240113802,126.78968,,경기도 시흥시 대야동 505,경기도 시흥시 대골안길 1-2
11,37.41209,1650034700,126.70329,,인천광역시 남동구 논현동 473,인천광역시 남동구 남동대로 318
12,37.427628,1640050204,126.698845,,인천광역시 연수구 선학동 241-2,인천광역시 연수구 경원대로483번길 6
13,37.42762,1640050204,126.698845,,인천광역시 연수구 선학동 241-2,인천광역시 연수구 경원대로483번길 6
14,37.45219,1650059000,126.72,,인천광역시 남동구 구월동 1326,인천광역시 남동구 구월남로 273
15,37.54373,1670029500,126.71935,,인천광역시 계양구 계산동 1014,인천광역시 계양구 경명대로 1015
16,37.543728,1670029500,126.719376,,인천광역시 계양구 계산동 1014,인천광역시 계양구 경명대로 1015
17,37.543728,1670029500,126.719406,,인천광역시 계양구 계산동 1014,인천광역시 계양구 경명대로 1015
18,37.502357,1663176000,126.70329,,인천광역시 부평구 산곡동 185-16,인천광역시 부평구 원적로 344
19,37.52361,1180026903,126.88177,,서울특별시 영등포구 양평동2가 42-1,서울특별시 영등포구 양평동2가 영등포로 3-5
20,37.522266,1180024302,126.890366,,서울특별시 영등포구 양평동1가 19-2,서울특별시 영등포구 양평동1가 영등포로 81-1
21,37.51031,1680038400,126.6725,,인천광역시 서구 석남동 609,인천광역시 서구 가정로 286
22,37.48733,1660001501,126.73017,,인천광역시 부평구 부평동 686,인천광역시 부평구 경인로 993
23,37.42294,1640040400,126.69242,,인천광역시 연수구 연수동 637,인천광역시 연수구 학나래로5번길 73
24,37.466713,2130015202,126.84745,,경기도 광명시 광명동 706-7,경기도 광명시 광명로 744
25,37.460377,2130015206,126.845375,,경기도 광명시 광명동 621-5,경기도 광명시 광명로 674
26,37.40433,1640322901,126.63056,,인천광역시 연수구 송도동 76,인천광역시 연수구 아트센터대로168번길 101
27,37.458584,1630036100,126.67822,,인천광역시 미추홀구 주안동 189,인천광역시 미추홀구 경인로 344
28,37.37015,1640297100,126.645676,,인천광역시 연수구 송도동 222,인천광역시 연수구 송도미래로 10
29,37.457035,1630170101,126.66764,,인천광역시 미추홀구 주안동 603,인천광역시 미추홀구 경인북길 365
