No,latitude,link_id,longitude,경도,지번주소,도로명주소
1,37.44075,1630014502,126.698395,,인천광역시 미추홀구 관교동 16,인천광역시 미추홀구 문화로 22
2,36.9827,2140009211,126.88069,,경기도 평택시 포승읍 내기리 2-6,경기도 평택시 포승읍 서동대로 1145-1
3,36.992317,2140016101,126.86402,,경기도 평택시 포승읍 도곡리 산 58-3,경기도 평택시 포승읍 포승향남로 194-75
4,37.44619,1650011703,126.70061,,인천광역시 남동구 구월동 1335-4,인천광역시 남동구 예술로 138
5,37.03314,2140027301,126.87798,,경기도 평택시 청북읍 고잔리 1483-2,경기도 평택시 청북읍 고잔5길 1-97
6,37.093353,2334282000,126.887474,,경기도 화성시 향남읍 상신리 산 135-6,경기도 화성시 향남읍 칼바위길 49-9
7,37.413647,1640019100,126.689316,,인천광역시 연수구 연수동 647,인천광역시 연수구 경원대로 294
8,37.413647,1640019100,126.689316,,인천광역시 연수구 연수동 647,인천광역시 연수구 경원대로 294
9,37.38704,1640315400,126.66174,,인천광역시 연수구 송도동 39,인천광역시 연수구 송도국제대로 66
10,37.381786,1640147500,126.65667,,인천광역시 연수구 송도동 39,인천광역시 연수구 송도국제대로 150
11,37.399925,1640243200,126.65618,,인천광역시 연수구 송도동 1-1,인천광역시 연수구 아암대로 771
12,37.40331,1640243800,126.656746,,인천광역시 연수구 동춘동 912,인천광역시 연수구 능허대로 384-72
13,37.38455,1650000204,126.70261,,인천광역시 남동구 고잔동 793,인천광역시 남동구 아암대로 1213
14,37.397907,1650233000,126.73777,,인천광역시 남동구 논현동 809,인천광역시 남동구 아암대로 1606-2
15,37.248005,2330060200,126.88295,,경기도 화성시 비봉면 구포리 106,경기도 화성시 비봉면 구포동길 85
16,37.253986,2330060200,126.884026,,경기도 화성시 비봉면 구포리 1128-1,경기도 화성시 비봉면 구포동길38번길 32-14
17,37.258835,2330060200,126.88595,,경기도 화성시 매송면 야목리 822-11,경기도 화성시 매송면 매송로 249-16
18,37.28418,2334291800,126.90003,,경기도 화성시 매송면 송라리 산 2-5,경기도 화성시 매송면 매송북길 179
19,37.307083,2160389200,126.89603,,경기도 안산시 상록구 팔곡일동 181,경기도 안산시 상록구 남산평길 71-14
20,37.307266,2160389200,126.89592,,경기도 안산시 상록구 팔곡일동 181,경기도 안산시 상록구 남산평길 71-14
21,37.30911,2160389200,126.8944,,경기도 안산시 상록구 팔곡일동 181,경기도 안산시 상록구 남산평길 86
22,37.310352,2160389200,126.89303,,경기도 안산시 상록구 팔곡일동 135,경기도 안산시 상록구 남산평길 105-1
23,37.311905,2160389200,126.89094,,경기도 안산시 상록구 팔곡일동 75,경기도 안산시 상록구 남산평길 123-4
24,37.31625,2160389200,126.88494,,경기도 안산시 상록구 팔곡일동 산 2-4,경기도 안산시 상록구 수리실고개길 21
25,37.322845,2250272900,126.87948,,,경기도 군포시 호수로 43-127
26,37.32697,2250272900,126.87808,,경기도 군포시 둔대동 산 97-5,경기도 군포시 호수로 43-192
27,37.344288,2160016500,126.8585,,경기도 안산시 상록구 장하동 336-1,경기도 안산시 상록구 벌터길 29
28,37.347225,2160017200,126.85082,,경기도 안산시 상록구 양상동 산 3-4,경기도 안산시 상록구 버대길 46-5
29,37.31756,2240879500,126.62834,,경기도 안산시 단원구 대부동동 2103,
30,37.31693,2240879500,126.6261,,경기도 안산시 단원구 대부동동 2103,
31,37.31153,2170009001,126.60888,,경기도 안산시 단원구 대부동동 2110,경기도 안산시 단원구 대부황금로 1927
32,37.350525,2170017100,126.80744,,경기도 안산시 단원구 선부동 산 15-17,경기도 안산시 단원구 순환로 161-25
33,37.425545,1650350900,126.73742,,인천광역시 남동구 도림동 53-8,인천광역시 남동구 소래로 372
34,37.309006,2170008901,126.605606,,경기도 안산시 단원구 대부동동 2110,경기도 안산시 단원구 대부황금로 1927
35,37.30793,2170008901,126.603775,,경기도 안산시 단원구 대부동동 2110,
36,37.29205,2170004203,126.57783,,경기도 안산시 단원구 대부북동 1981,경기도 안산시 단원구 대부황금로 1562
37,37.3167,2170009001,126.6248,,경기도 안산시 단원구 대부동동 2103,
38,37.338173,2240002901,126.696075,,경기도 시흥시 정왕동 1708-2,경기도 시흥시 서해안로 81-4
39,37.35348,2240004704,126.71282,,경기도 시흥시 정왕동 2141,경기도 시흥시 서해안로 275
40,37.35377,2240004704,126.71331,,경기도 시흥시 정왕동 2141,경기도 시흥시 서해안로 275
41,37.404823,1650030904,126.739685,,인천광역시 남동구 논현동 26-1,인천광역시 남동구 소래로154번길 29
42,37.423187,1640041000,126.698425,,인천광역시 연수구 선학동 384,인천광역시 연수구 학나래로6번길 16
43,37.422935,1640040400,126.69322,,인천광역시 연수구 연수동 637,인천광역시 연수구 비류대로529번길 3
44,37.447357,1630020101,126.65252,,인천광역시 미추홀구 용현동 287-1,인천광역시 미추홀구 소성로 24
45,37.41321,1650037100,126.704056,,인천광역시 남동구 남촌동 642,인천광역시 남동구 함박뫼로 355
46,37.41321,1650037100,126.704056,,인천광역시 남동구 남촌동 642,인천광역시 남동구 함박뫼로 355
47,37.41976,1640025800,126.6958,,인천광역시 연수구 선학동 384,인천광역시 연수구 선학로 2
48,37.422306,1650044600,126.71264,,인천광역시 남동구 남촌동 598-81,인천광역시 남동구 비류대로 701
49,37.435635,1650047600,126.70728,,인천광역시 남동구 구월동 808-2,인천광역시 남동구 남동대로 600
50,37.43171,1640001600,126.646355,,인천광역시 연수구 옥련동 64-78,인천광역시 연수구 독배로125번길 1
51,37.43103,1650266304,126.75977,,인천광역시 남동구 운연동 195-127,인천광역시 남동구 운연천로 11
52,37.43047,1640051800,126.64622,,인천광역시 연수구 옥련동 64-64,인천광역시 연수구 독배로 110
53,37.445686,1630019900,126.66704,,인천광역시 미추홀구 학익동 285-3,인천광역시 미추홀구 한나루로434번길 11
54,37.433456,1650016800,126.70794,,인천광역시 남동구 남촌동 510-101,인천광역시 남동구 남동대로 566
55,37.430073,1650081700,126.71581,,인천광역시 남동구 남촌동 312-6,인천광역시 남동구 남촌동로25번길 43
56,37.42868,1650081800,126.71421,,인천광역시 남동구 남촌동 556-10,인천광역시 남동구 남촌로93번길 15
57,37.42982,1650045603,126.71756,,인천광역시 남동구 남촌동 312-6,인천광역시 남동구 호구포로535번길 15
58,37.438736,1630013600,126.67465,,인천광역시 미추홀구 학익동 717,인천광역시 미추홀구 소성로 244
59,37.438904,1630013600,126.6743,,인천광역시 미추홀구 학익동 717,인천광역시 미추홀구 소성로 242
60,37.43954,1630013500,126.67266,,인천광역시 미추홀구 학익동 717,인천광역시 미추홀구 소성로 222
61,37.43987,1630016200,126.67173,,인천광역시 미추홀구 학익동 717,인천광역시 미추홀구 매소홀로 446
62,37.44039,1630015300,126.6787,,인천광역시 미추홀구 문학동 407,인천광역시 미추홀구 승학길 15-18
63,37.431652,1650081700,126.713715,,인천광역시 남동구 남촌동 378-3,인천광역시 남동구 남촌동로 46
64,37.43995,1630014800,126.67889,,인천광역시 미추홀구 문학동 330-9,인천광역시 미추홀구 승학길 5-16
65,37.42718,1650081700,126.7161,,인천광역시 남동구 남촌동 228-3,인천광역시 남동구 남촌로 65
66,37.42214,1650044600,126.71488,,인천광역시 남동구 남촌동 197-1,인천광역시 남동구 비류대로 721
67,37.41912,1650040800,126.711624,,인천광역시 남동구 남촌동 643,인천광역시 남동구 논곡로 24
68,37.441296,1630011701,126.64955,,인천광역시 미추홀구 학익동 587-185,인천광역시 미추홀구 노적산로 16-14
69,37.431683,1640001500,126.64654,,인천광역시 연수구 옥련동 64-78,인천광역시 연수구 독배로 124
70,37.413998,1650038500,126.711,,인천광역시 남동구 논현동 551-3,인천광역시 남동구 남동대로370번길 86
71,37.430782,1640053100,126.64757,,인천광역시 연수구 옥련동 91-8,인천광역시 연수구 비류대로 111
72,37.44274,1630019700,126.68036,,인천광역시 미추홀구 주안동 1289-14,인천광역시 미추홀구 승학길76번길 10
73,37.430763,1640053100,126.64759,,인천광역시 연수구 옥련동 91-8,인천광역시 연수구 비류대로 111
74,37.43012,1640053100,126.649506,,인천광역시 연수구 옥련동 91-8,인천광역시 연수구 비류대로 127
75,37.429893,1640052900,126.65013,,인천광역시 연수구 옥련동 34-9,인천광역시 연수구 옥골로 29
76,37.428726,1640052500,126.65379,,인천광역시 연수구 옥련동 290,인천광역시 연수구 비류대로 171
77,37.418354,1650040500,126.709785,,인천광역시 남동구 남촌동 643,인천광역시 남동구 함박뫼로377번길 154
78,37.40326,1640010500,126.67897,,인천광역시 연수구 동춘동 958,인천광역시 연수구 원인재로 56
79,37.438637,1630013002,126.68315,,인천광역시 미추홀구 문학동 428,인천광역시 미추홀구 매소홀로 550-1
80,37.38939,1640316400,126.66565,,인천광역시 연수구 송도동 147,인천광역시 연수구 송도과학로27번길 55
81,37.41733,1640019200,126.69331,,인천광역시 연수구 연수동 647,인천광역시 연수구 경원대로 368
82,37.396408,1640007700,126.67116,,인천광역시 연수구 동춘동 958,인천광역시 연수구 경원대로 73
83,37.383816,1640137900,126.64879,,인천광역시 연수구 송도동 46,인천광역시 연수구 갯벌로 124
84,37.37913,1640306100,126.66487,,인천광역시 연수구 송도동 246,인천광역시 연수구 송도과학로84번길 24
85,37.380417,1640306600,126.66273,,인천광역시 연수구 송도동 246,인천광역시 연수구 송도과학로16번길 13-33
86,37.38557,1640121500,126.645454,,인천광역시 연수구 송도동 47,인천광역시 연수구 하모니로 124
87,37.42607,1640049100,126.69863,,인천광역시 연수구 선학동 423,인천광역시 연수구 학나래로118번길 47
88,37.42786,1640050204,126.69894,,인천광역시 연수구 선학동 241-2,인천광역시 연수구 학나래로118번길 9
89,37.410347,1640015800,126.68566,,인천광역시 연수구 연수동 647,인천광역시 연수구 경원대로 285
90,37.42013,1640025800,126.69604,,인천광역시 연수구 연수동 637,인천광역시 연수구 선학로 2
91,37.43395,1640050302,126.69809,,인천광역시 연수구 선학동 110,인천광역시 연수구 경원대로 556
92,37.41946,1640031600,126.68218,,인천광역시 연수구 연수동 577,인천광역시 연수구 새말로107번길 16
