No,latitude,link_id,longitude,경도,지번주소,도로명주소
1,37.423832,1640324601,126.687325,,인천광역시 연수구 연수동 637,인천광역시 연수구 함박로91번길 20
2,37.417595,1640021301,126.67446,,인천광역시 연수구 청학동 509,인천광역시 연수구 용담로 73
3,37.417595,1640021301,126.67446,,인천광역시 연수구 청학동 509,인천광역시 연수구 용담로 73
4,37.453842,1650060000,126.71452,,인천광역시 남동구 구월동 27,인천광역시 남동구 용천로 50
5,37.468723,1650010100,126.70785,,인천광역시 남동구 간석동 215-1,인천광역시 남동구 경인로 661
6,37.47231,1660007800,126.703285,,인천광역시 부평구 십정동 475-22,인천광역시 부평구 아트센터로 48
7,37.466152,1650021900,126.707245,,인천광역시 남동구 간석동 272-3,인천광역시 남동구 경인로 629
8,37.46483,1650069900,126.704796,,인천광역시 남동구 간석동 272-5,인천광역시 남동구 남동대로915번길 53
9,37.4171,1640278100,126.67762,,인천광역시 연수구 연수동 651,인천광역시 연수구 벚꽃로 114
10,37.419575,1640025800,126.69563,,인천광역시 연수구 선학동 384,인천광역시 연수구 선학로 2
11,37.418125,1640025600,126.69368,,인천광역시 연수구 연수동 637,인천광역시 연수구 경원대로 368
12,37.41844,1640025500,126.693054,,인천광역시 연수구 연수동 646,인천광역시 연수구 원인재로 286
13,37.422813,1640040400,126.6911,,인천광역시 연수구 연수동 637,인천광역시 연수구 원인재로 315
14,37.422993,1640324901,126.689674,,인천광역시 연수구 연수동 637,인천광역시 연수구 비류대로 487-6
15,37.4569,1650064700,126.708626,,인천광역시 남동구 구월동 1336,인천광역시 남동구 남동대로 828
16,37.55468,1680087800,126.62513,,인천광역시 서구 청라동 7-2,인천광역시 서구 에코로 151
17,37.49882,1680025602,126.66152,,인천광역시 서구 가좌동 173-116,인천광역시 서구 봉수대로 258
18,37.48308,1620010301,126.65933,,인천광역시 동구 송림동 309,인천광역시 동구 봉수대로 77
19,37.47735,1630004900,126.65397,,인천광역시 미추홀구 도화동 672-1,인천광역시 미추홀구 송림로 181
20,37.467243,1630046500,126.66599,,인천광역시 미추홀구 도화동 255,인천광역시 미추홀구 숙골로 49
21,37.470814,1630050600,126.67721,,인천광역시 미추홀구 주안동 1412-6,인천광역시 미추홀구 염전로 331
22,37.518745,1680043500,126.66899,,인천광역시 서구 신현동 295,인천광역시 서구 염곡로 381
23,37.513786,1680040500,126.664116,,인천광역시 서구 석남동 199-22,인천광역시 서구 율도로 17
24,37.537594,1680085301,126.66036,,인천광역시 서구 청라동 133-32,인천광역시 서구 담지로86번길 5-5
25,37.537636,1680284600,126.66151,,인천광역시 서구 청라동 135-1,인천광역시 서구 담지로86번길 16
26,37.525105,1670150500,126.69446,,인천광역시 계양구 효성동 산 64-3,인천광역시 계양구 봉오대로 407
27,37.52632,1670151100,126.696785,,인천광역시 계양구 효성동 산 64-3,인천광역시 계양구 효서로 1
28,37.530556,1670014902,126.72022,,인천광역시 계양구 작전동 778-2,인천광역시 계양구 봉오대로 641
29,37.542244,1670024500,126.72015,,인천광역시 계양구 계산동 1035,인천광역시 계양구 계산천서로 15
30,37.547554,1670030700,126.73751,,인천광역시 계양구 병방동 320,인천광역시 계양구 계양산로 195
31,37.569717,1670032013,126.73967,,인천광역시 계양구 귤현동 451-499,인천광역시 계양구 장제로1171번길 7
32,37.553577,1670226301,126.74509,,인천광역시 계양구 박촌동 18-2,인천광역시 계양구 장제로 992
33,37.54489,1670029500,126.72102,,인천광역시 계양구 계산동 897-109,인천광역시 계양구 계양산로42번길 23
34,37.529037,1670011200,126.73033,,인천광역시 계양구 작전동 140-7,인천광역시 계양구 효서로303번길 14-2
35,37.530724,1670013900,126.7402,,인천광역시 계양구 작전동 941,인천광역시 계양구 오조산로 8
36,37.532024,2420059401,126.77377,,경기도 부천시 오정동 441-6,경기도 부천시 봉오대로 117
37,37.58703,2320000803,126.792595,,경기도 김포시 고촌읍 전호리 456-2,경기도 김포시 고촌읍 벌말로 706-12
38,37.587124,2320000803,126.79245,,경기도 김포시 고촌읍 전호리 456-2,경기도 김포시 고촌읍 벌말로 706-12
39,37.43146,1650005400,126.7395,,인천광역시 남동구 서창동 500-129,인천광역시 남동구 서창남순환로 124-14
40,37.43279,1650004100,126.73801,,인천광역시 남동구 서창동 500-188,인천광역시 남동구 소래로482번길 40
41,37.43284,1650004100,126.73603,,인천광역시 남동구 서창동 530-23,인천광역시 남동구 소래로482번길 40
42,37.433506,1650004500,126.72434,,인천광역시 남동구 수산동 276-3,인천광역시 남동구 배려터로 32
43,37.43359,1650004500,126.723,,인천광역시 남동구 남촌동 28-3,인천광역시 남동구 배려터로 32-1
44,37.433792,1650004500,126.71912,,인천광역시 남동구 남촌동 394-5,인천광역시 남동구 호구포로 562-17
45,37.499203,1680032305,126.65981,,인천광역시 서구 석남동 223-7,인천광역시 서구 건지로 162
46,37.44394,1630011702,126.650276,,인천광역시 미추홀구 학익동 587-49,인천광역시 미추홀구 노적산로 7
47,37.44008,1630014302,126.699875,,인천광역시 미추홀구 관교동 16,인천광역시 미추홀구 문화로 22
48,37.576897,1680051105,126.66332,,인천광역시 서구 백석동 51-123,인천광역시 서구 한들로 8
49,37.524593,1680268300,126.66946,,인천광역시 서구 가정동 472,인천광역시 서구 염곡로 468
50,37.51362,1680040500,126.66817,,인천광역시 서구 신현동 144-2,인천광역시 서구 율도로 54
51,37.542812,1680046900,126.67254,,인천광역시 서구 심곡동 270,인천광역시 서구 승학로 227
52,37.552654,1680050902,126.65424,,인천광역시 서구 경서동 121-1,인천광역시 서구 경명대로 415
53,37.533653,1680425000,126.65256,,인천광역시 서구 청라동 162-24,인천광역시 서구 중봉대로612번길 10-22
54,37.536793,1680085401,126.659706,,인천광역시 서구 청라동 130-8,인천광역시 서구 담지로86번길 16-14
55,37.468563,1660000102,126.69918,,인천광역시 부평구 십정동 531-3,인천광역시 부평구 백범로 472
56,37.443153,1650050200,126.7041,,인천광역시 남동구 구월동 1335,인천광역시 남동구 인하로 515
57,37.47893,2420073700,126.774994,,경기도 부천시 심곡본동 563,경기도 부천시 성주로 167
58,37.433872,1650005000,126.717995,,인천광역시 남동구 남촌동 399-3,인천광역시 남동구 남촌동로16번길 30
59,37.414597,1640318700,126.62055,,인천광역시 연수구 송도동 334,인천광역시 연수구 랜드마크로 68
60,37.465176,1630043600,126.68989,,인천광역시 미추홀구 주안동 40-4,인천광역시 미추홀구 염창로 139
61,37.46788,1630048800,126.67956,,인천광역시 미추홀구 주안동 38-3,인천광역시 미추홀구 길파로 25
62,37.418903,1640029900,126.67907,,인천광역시 연수구 연수동 645,인천광역시 연수구 먼우금로 245
63,37.47783,1680494200,126.68593,,인천광역시 서구 가좌동 484-1,인천광역시 서구 백범로 626
64,37.418056,1640021900,126.67834,,인천광역시 연수구 연수동 589,인천광역시 연수구 벚꽃로 115
65,37.44897,1630024000,126.649956,,인천광역시 미추홀구 용현동 672,인천광역시 미추홀구 독배로 313
66,37.404613,1640011900,126.677414,,인천광역시 연수구 동춘동 957,인천광역시 연수구 원인재로 66-2
67,37.39759,1640141100,126.65213,,인천광역시 연수구 송도동 53,인천광역시 연수구 컨벤시아대로 50
68,37.433605,1640001500,126.647125,,인천광역시 연수구 옥련동 64-78,인천광역시 연수구 독배로 148
69,37.428474,1640052301,126.65474,,인천광역시 연수구 옥련동 290,인천광역시 연수구 비류대로 181
70,37.40984,1640014400,126.68488,,인천광역시 연수구 연수동 647,인천광역시 연수구 청능대로 175
71,37.41833,1640027300,126.64986,,인천광역시 연수구 옥련동 588,인천광역시 연수구 능허대로 193
72,37.42194,1640037100,126.65277,,인천광역시 연수구 옥련동 593,인천광역시 연수구 청량로 167
73,37.441296,1630167400,126.70257,,인천광역시 미추홀구 관교동 16,인천광역시 남동구 연남로 34-1
74,37.441204,1630167400,126.70255,,인천광역시 미추홀구 관교동 16,인천광역시 남동구 남동대로 671
75,37.4413,1630167400,126.702576,,인천광역시 미추홀구 관교동 16,인천광역시 남동구 연남로 34-1
76,37.45291,1650058201,126.701515,,인천광역시 남동구 구월동 1336-9,인천광역시 남동구 구월남로 112
77,37.382744,1640147300,126.65722,,인천광역시 연수구 송도동 39,인천광역시 연수구 송도국제대로 150
78,37.40329,1640243800,126.65671,,인천광역시 연수구 동춘동 912,인천광역시 연수구 능허대로 384-72
79,37.40329,1640243800,126.65671,,인천광역시 연수구 동춘동 912,인천광역시 연수구 능허대로 384-72
80,37.454853,1630032500,126.65284,,인천광역시 미추홀구 용현동 450-290,인천광역시 미추홀구 비룡길42번길 35
81,37.46187,1630009900,126.67183,,인천광역시 미추홀구 도화동 546,인천광역시 미추홀구 경인로 274
82,37.447342,1630020101,126.65306,,인천광역시 미추홀구 용현동 291,인천광역시 미추홀구 소성로 32
83,37.506943,1610175400,126.527565,,인천광역시 중구 운북동 56-12,인천광역시 중구 백운로 262-23
84,37.508617,1610196900,126.52548,,인천광역시 중구 운북동 494-1,인천광역시 중구 백운로254번길 41-22
85,37.5703,1680008601,126.66768,,인천광역시 서구 검암동 399-30,인천광역시 서구 봉수대로 1048
86,37.491013,2420009600,126.74646,,경기도 부천시 상동 21,경기도 부천시 상일로 42
87,37.468918,1650071601,126.68792,,인천광역시 남동구 간석동 616-114,인천광역시 남동구 염전로 423
88,37.426003,1640049100,126.69865,,인천광역시 연수구 선학동 423,인천광역시 연수구 학나래로118번길 47
89,37.460144,1630009600,126.64058,,인천광역시 미추홀구 숭의동 162-14,인천광역시 미추홀구 인주대로 21
90,37.448612,1630024500,126.660805,,인천광역시 미추홀구 용현동 82,인천광역시 미추홀구 인하로120번길 29
91,37.44298,1630019700,126.67874,,인천광역시 미추홀구 주안동 1297,인천광역시 미추홀구 미추홀대로 509-1
92,37.431633,1640050201,126.69843,,인천광역시 연수구 선학동 120-48,인천광역시 연수구 경원대로535번길 1
93,37.42227,1650044600,126.71494,,인천광역시 남동구 남촌동 197-1,인천광역시 남동구 비류대로 721
94,37.42227,1650044600,126.71511,,인천광역시 남동구 남촌동 197-1,인천광역시 남동구 비류대로 721-1
95,37.407032,2240907201,126.77509,,경기도 시흥시 포동 산 49-5,경기도 시흥시 숫돌재길 28-18
96,37.406715,1640012400,126.674484,,인천광역시 연수구 동춘동 957,인천광역시 연수구 원인재로 81
