date,region_id,daily
2021-07-05,2305053.0,93154.0
2021-07-05,2305054.0,65734.0
2021-07-05,2305056.0,45853.0
2021-07-05,2305057.0,18971.0
2021-07-05,2305058.0,27075.0
2021-07-05,2305062.0,19930.0
2021-07-05,2305064.0,59061.0
2021-07-05,2305067.0,247977.0
2021-07-05,2305072.0,103623.0
2021-07-05,2305073.0,84984.0
2021-07-05,2305074.0,119666.0
2021-07-05,2305075.0,260257.0
2021-07-05,2306058.0,12379.0
2021-07-05,2306060.0,15530.0
2021-07-05,2306065.0,47029.0
2021-07-05,2306068.0,63837.0
2021-07-05,2306069.0,55691.0
2021-07-05,2306070.0,80930.0
2021-07-05,2306071.0,45566.0
2021-07-05,2307052.0,0.0
2021-07-05,2307057.0,24903.0
2021-07-05,2307058.0,42345.0
2021-07-05,2307061.0,49746.0
2021-07-05,2308051.0,51908.0
2021-07-05,2308053.0,0.0
2021-07-05,2308054.0,0.0
2021-07-05,2308055.0,0.0
2021-07-05,2308056.0,47759.0
2021-07-05,2308062.0,60206.0
2021-07-05,2308064.0,98477.0
2021-07-05,2308065.0,61058.0
2021-07-05,2308073.0,0.0
2021-07-05,2308079.0,29.0
2021-07-05,2308080.0,0.0
2021-07-05,2308081.0,0.0
2021-07-05,2308084.0,0.0
2021-07-05,2308085.0,0.0
2021-07-05,2308086.0,30565.0
2021-07-05,2309056.0,25047.0
2021-07-05,2309059.0,20939.0
2021-07-05,2309062.0,25369.0
2021-07-05,2309065.0,40536.0
2021-07-05,2309066.0,116209.0
2021-07-05,2309067.0,21193.0
2021-07-05,2309068.0,17920.0
2021-07-05,2309070.0,45945.0
2021-07-05,2309071.0,29639.0
2021-07-05,2309072.0,39805.0
2021-07-05,2309073.0,24421.0
2021-07-05,2309075.0,26801.0
2021-07-05,2331031.0,11307.0
2021-07-05,2331038.0,11789.0
2021-07-06,2301063.0,30659.0
2021-07-06,2301064.0,29446.0
2021-07-06,2301066.0,2268.0
2021-07-06,2304052.0,280180.0
2021-07-06,2304053.0,18882.0
2021-07-06,2304054.0,158622.0
2021-07-06,2304057.0,42497.0
2021-07-06,2304058.0,124847.0
2021-07-06,2304059.0,67811.0
2021-07-06,2305051.0,148847.0
2021-07-06,2305052.0,93111.0
2021-07-06,2305053.0,96343.0
2021-07-06,2305054.0,64045.0
2021-07-06,2305056.0,47251.0
2021-07-06,2305057.0,19104.0
2021-07-06,2305058.0,26871.0
2021-07-06,2305062.0,19889.0
2021-07-06,2305064.0,59216.0
2021-07-06,2305067.0,251816.0
2021-07-06,2305072.0,103145.0
2021-07-06,2305073.0,89638.0
2021-07-06,2305074.0,118993.0
2021-07-06,2305075.0,225863.0
2021-07-06,2306058.0,12690.0
2021-07-06,2306060.0,15658.0
2021-07-06,2306065.0,47237.0
2021-07-06,2306068.0,64037.0
2021-07-06,2306069.0,56843.0
2021-07-06,2306070.0,79344.0
2021-07-06,2306071.0,44727.0
2021-07-06,2307052.0,0.0
2021-07-06,2307057.0,25759.0
2021-07-06,2307058.0,22234.0
2021-07-06,2307061.0,49684.0
2021-07-06,2308051.0,52579.0
2021-07-06,2308053.0,0.0
2021-07-06,2308054.0,0.0
2021-07-06,2308055.0,0.0
2021-07-06,2308056.0,46215.0
2021-07-06,2308062.0,59160.0
2021-07-06,2308064.0,98455.0
2021-07-06,2308065.0,60657.0
2021-07-06,2308073.0,0.0
2021-07-06,2308079.0,26.0
2021-07-06,2308080.0,0.0
2021-07-06,2308081.0,0.0
2021-07-06,2308084.0,0.0
2021-07-06,2308085.0,0.0
2021-07-06,2308086.0,31756.0
2021-07-06,2309056.0,25680.0
2021-07-06,2309059.0,20847.0
2021-07-06,2309062.0,28294.0
2021-07-06,2309065.0,40276.0
2021-07-06,2309066.0,116789.0
2021-07-06,2309067.0,20722.0
2021-07-06,2309068.0,19125.0
2021-07-06,2309070.0,47562.0
2021-07-06,2309071.0,41037.0
2021-07-06,2309072.0,42053.0
2021-07-06,2309073.0,24854.0
2021-07-06,2309075.0,27691.0
2021-07-06,2331031.0,11380.0
2021-07-06,2331038.0,11835.0
2021-07-07,2301063.0,27275.0
2021-07-07,2301064.0,28569.0
2021-07-07,2301066.0,2147.0
2021-07-07,2304052.0,278374.0
2021-07-07,2304053.0,18776.0
2021-07-07,2304054.0,154688.0
2021-07-07,2304057.0,42276.0
2021-07-07,2304058.0,122339.0
2021-07-07,2304059.0,65110.0
2021-07-07,2305051.0,145720.0
2021-07-07,2305052.0,91747.0
2021-07-07,2305053.0,93753.0
2021-07-07,2305054.0,65124.0
2021-07-07,2305056.0,45656.0
2021-07-07,2305057.0,19148.0
2021-07-07,2305058.0,27025.0
2021-07-07,2305062.0,19915.0
2021-07-07,2305064.0,58317.0
2021-07-07,2305067.0,246745.0
2021-07-07,2305072.0,102953.0
2021-07-07,2305073.0,90253.0
2021-07-07,2305074.0,119698.0
2021-07-07,2305075.0,219286.0
2021-07-07,2306058.0,12536.0
2021-07-07,2306060.0,15243.0
2021-07-07,2306065.0,46333.0
2021-07-07,2306068.0,61932.0
2021-07-07,2306069.0,57348.0
2021-07-07,2306070.0,79214.0
2021-07-07,2306071.0,42930.0
2021-07-07,2307052.0,0.0
2021-07-07,2307057.0,25608.0
2021-07-07,2307058.0,40597.0
2021-07-07,2307061.0,50787.0
2021-07-07,2308051.0,52074.0
2021-07-07,2308053.0,0.0
2021-07-07,2308054.0,0.0
2021-07-07,2308055.0,0.0
2021-07-07,2308056.0,48001.0
2021-07-07,2308062.0,58971.0
2021-07-07,2308064.0,96475.0
2021-07-07,2308065.0,60664.0
2021-07-07,2308073.0,0.0
2021-07-07,2308079.0,33.0
2021-07-07,2308080.0,0.0
2021-07-07,2308081.0,0.0
2021-07-07,2308084.0,0.0
2021-07-07,2308085.0,0.0
2021-07-07,2308086.0,31852.0
2021-07-07,2309056.0,22375.0
2021-07-07,2309059.0,22034.0
2021-07-07,2309062.0,26124.0
2021-07-07,2309065.0,40804.0
2021-07-07,2309066.0,113747.0
2021-07-07,2309067.0,20614.0
2021-07-07,2309068.0,18608.0
2021-07-07,2309070.0,46150.0
2021-07-07,2309071.0,38869.0
2021-07-07,2309072.0,42444.0
2021-07-07,2309073.0,22996.0
2021-07-07,2309075.0,26704.0
2021-07-07,2331031.0,11422.0
2021-07-07,2331038.0,11754.0
2021-07-08,2301063.0,30383.0
2021-07-08,2301064.0,28656.0
2021-07-08,2301066.0,2167.0
2021-07-08,2304052.0,281958.0
2021-07-08,2304053.0,19088.0
2021-07-08,2304054.0,156095.0
2021-07-08,2304057.0,42774.0
2021-07-08,2304058.0,119426.0
2021-07-08,2304059.0,65600.0
2021-07-08,2305051.0,145707.0
2021-07-08,2305052.0,90330.0
2021-07-08,2305053.0,98692.0
2021-07-08,2305054.0,61421.0
2021-07-08,2305056.0,52192.0
2021-07-08,2305057.0,18642.0
2021-07-08,2305058.0,26755.0
2021-07-08,2305062.0,19648.0
2021-07-08,2305064.0,58633.0
2021-07-08,2305067.0,246749.0
2021-07-08,2305072.0,102083.0
2021-07-08,2305073.0,89120.0
2021-07-08,2305074.0,104175.0
2021-07-08,2305075.0,220365.0
2021-07-08,2306058.0,12503.0
2021-07-08,2306060.0,15403.0
2021-07-08,2306065.0,45917.0
2021-07-08,2306068.0,62859.0
2021-07-08,2306069.0,57842.0
2021-07-08,2306070.0,79096.0
2021-07-08,2306071.0,44814.0
2021-07-08,2307052.0,0.0
2021-07-08,2307057.0,25464.0
2021-07-08,2307058.0,39879.0
2021-07-08,2307061.0,56361.0
2021-07-08,2308051.0,50537.0
2021-07-08,2308053.0,0.0
2021-07-08,2308054.0,0.0
2021-07-08,2308055.0,0.0
2021-07-08,2308056.0,47168.0
2021-07-08,2308062.0,61185.0
2021-07-08,2308064.0,97953.0
2021-07-08,2308065.0,60645.0
2021-07-08,2308073.0,0.0
2021-07-08,2308079.0,31.0
2021-07-08,2308080.0,0.0
2021-07-08,2308081.0,0.0
2021-07-08,2308084.0,0.0
2021-07-08,2308085.0,0.0
