latitude,link_id,dist_level3,longitude,full_addr,date,region_id
37.38939,1640316400,송도3동,126.66565,인천광역시 연수구 송도3동,2021-08-31,2304065
37.41733,1640019200,연수2동,126.69331,인천광역시 연수구 연수2동,2021-08-31,2304054
37.396408,1640007700,동춘2동,126.67116,인천광역시 연수구 동춘2동,2021-08-31,2304058
37.383816,1640137900,송도1동,126.64879,인천광역시 연수구 송도1동,2021-08-31,2304064
37.37913,1640306100,송도3동,126.66487,인천광역시 연수구 송도3동,2021-08-31,2304065
37.380417,1640306600,송도3동,126.66273,인천광역시 연수구 송도3동,2021-08-31,2304065
37.38557,1640121500,송도1동,126.645454,인천광역시 연수구 송도1동,2021-08-31,2304064
37.42607,1640049100,선학동,126.69863,인천광역시 연수구 선학동,2021-08-31,2304052
37.42786,1640050204,선학동,126.69894,인천광역시 연수구 선학동,2021-08-31,2304052
37.410347,1640015800,연수2동,126.68566,인천광역시 연수구 연수2동,2021-08-31,2304054
37.42013,1640025800,연수3동,126.69604,인천광역시 연수구 연수3동,2021-08-31,2304055
37.43395,1640050302,선학동,126.69809,인천광역시 연수구 선학동,2021-08-31,2304052
37.41946,1640031600,연수3동,126.68218,인천광역시 연수구 연수3동,2021-08-30,2304055
37.419453,1640031600,연수3동,126.682205,인천광역시 연수구 연수3동,2021-08-30,2304055
37.41346,1640018200,연수2동,126.68436,인천광역시 연수구 연수2동,2021-08-30,2304054
37.417995,1640021900,연수2동,126.67833,인천광역시 연수구 연수2동,2021-08-30,2304054
37.411625,1640016700,동춘3동,126.67353,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.40853,1640013500,동춘2동,126.67037,인천광역시 연수구 동춘2동,2021-08-30,2304058
37.396862,1650027000,논현고잔동,126.67282,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.39512,1650025402,논현고잔동,126.67563,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.39512,1650025402,논현고잔동,126.67563,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.41705,1650038200,남촌도림동,126.695526,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.43157,1640001600,옥련2동,126.64637,인천광역시 연수구 옥련2동,2021-08-30,2304060
37.44739,1630020101,학익1동,126.65265,인천광역시 미추홀구 학익1동,2021-08-30,2309060
37.43551,1630011701,학익1동,126.64765,인천광역시 미추홀구 학익1동,2021-08-30,2309060
37.43072,1640053200,옥련2동,126.64625,인천광역시 연수구 옥련2동,2021-08-30,2304060
37.489212,1663183900,부개2동,126.73532,인천광역시 부평구 부개2동,2021-08-30,2306067
37.489193,1663183900,부개2동,126.73532,인천광역시 부평구 부개2동,2021-08-30,2306067
37.50439,1660030700,산곡2동,126.7036,인천광역시 부평구 산곡2동,2021-08-30,2306058
37.506897,1660032600,청천2동,126.7208,인천광역시 부평구 청천2동,2021-08-30,2306062
37.480316,1660010200,일신동,126.7516,인천광역시 부평구 일신동,2021-08-30,2306069
37.400917,1650229000,논현고잔동,126.72456,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.39878,1650229800,논현고잔동,126.7246,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.39877,1650229800,논현고잔동,126.724594,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.3988,1650228600,논현고잔동,126.7246,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.40186,1650080903,논현2동,126.71306,인천광역시 남동구 논현2동,2021-08-30,1123053
37.40737,1650033100,논현2동,126.70492,인천광역시 남동구 논현2동,2021-08-30,1123053
37.407345,1650033100,논현2동,126.70497,인천광역시 남동구 논현2동,2021-08-30,1123053
37.401382,1650091002,논현2동,126.72411,인천광역시 남동구 논현2동,2021-08-30,1123053
37.378494,2240009202,월곶동,126.73986,경기도 시흥시 월곶동,2021-08-30,3115069
37.367733,2240361102,배곧동,126.72312,경기도 시흥시 배곧동,2021-08-30,3115073
37.35051,2240075500,정왕본동,126.74437,경기도 시흥시 정왕본동,2021-08-30,3115064
37.353577,2240150802,정왕본동,126.7418,경기도 시흥시 정왕본동,2021-08-30,3115064
37.353565,2240150802,정왕본동,126.7418,경기도 시흥시 정왕본동,2021-08-30,3115064
37.462696,1650329300,만수2동,126.73217,인천광역시 남동구 만수2동,2021-08-30,2305060
37.459198,1650008401,만수3동,126.72708,인천광역시 남동구 만수3동,2021-08-30,2305061
37.449444,1650280002,구월1동,126.71135,인천광역시 남동구 구월1동,2021-08-30,2305051
37.447075,1650278700,구월1동,126.707405,인천광역시 남동구 구월1동,2021-08-30,2305051
37.450413,1610237600,연안동,126.61389,인천광역시 중구 연안동,2021-08-30,2301052
37.449352,1610020901,신흥동,126.6248,인천광역시 중구 신흥동,2021-08-30,2301054
37.44936,1610020901,신흥동,126.624855,인천광역시 중구 신흥동,2021-08-30,2301054
37.460644,1630037800,주안6동,126.68959,인천광역시 미추홀구 주안6동,2021-08-30,2309070
37.409836,1640015300,동춘1동,126.666855,인천광역시 연수구 동춘1동,2021-08-30,2304057
37.408375,1640014001,동춘3동,126.67196,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.408363,1640014001,동춘3동,126.67198,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.474396,1660000401,십정1동,126.68915,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474396,1660000401,십정1동,126.689125,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474327,1660000401,십정1동,126.68919,인천광역시 부평구 십정1동,2021-08-30,2306070
37.47431,1660000401,십정1동,126.68921,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474297,1660000401,십정1동,126.68922,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474277,1660000401,십정1동,126.68923,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474255,1660000401,십정1동,126.68925,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474247,1660000401,십정1동,126.689255,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474266,1660000401,십정1동,126.68924,인천광역시 부평구 십정1동,2021-08-30,2306070
37.47426,1660000401,십정1동,126.689255,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474266,1660000401,십정1동,126.68928,인천광역시 부평구 십정1동,2021-08-30,2306070
37.474262,1660000401,십정1동,126.689224,인천광역시 부평구 십정1동,2021-08-30,2306070
37.465694,1630043500,주안5동,126.69009,인천광역시 미추홀구 주안5동,2021-08-30,2309069
37.461906,1630037700,주안6동,126.689835,인천광역시 미추홀구 주안6동,2021-08-30,2309070
37.418827,1640024200,연수3동,126.69206,인천광역시 연수구 연수3동,2021-08-30,2304055
37.418705,1640025500,연수3동,126.69257,인천광역시 연수구 연수3동,2021-08-30,2304055
37.418667,1640025500,연수3동,126.69264,인천광역시 연수구 연수3동,2021-08-30,2304055
37.446404,1630021700,관교동,126.68989,인천광역시 미추홀구 관교동,2021-08-30,2309073
37.447784,1650051600,구월3동,126.69611,인천광역시 남동구 구월3동,2021-08-30,2305053
37.448227,1630022702,주안8동,126.6896,인천광역시 미추홀구 주안8동,2021-08-30,2309072
37.442932,1650279304,구월1동,126.708496,인천광역시 남동구 구월1동,2021-08-30,2305051
37.45213,1630027400,주안4동,126.679855,인천광역시 미추홀구 주안4동,2021-08-30,2309068
37.45213,1630027400,주안4동,126.679855,인천광역시 미추홀구 주안4동,2021-08-30,2309068
37.45515,1630172701,주안2동,126.67991,인천광역시 미추홀구 주안2동,2021-08-30,2309066
37.45577,1630172701,주안2동,126.67995,인천광역시 미추홀구 주안2동,2021-08-30,2309066
37.440136,1630014302,관교동,126.699844,인천광역시 미추홀구 관교동,2021-08-30,2309073
37.45849,1630035900,주안1동,126.682686,인천광역시 미추홀구 주안1동,2021-08-30,2309065
37.459915,1630036000,주안1동,126.6826,인천광역시 미추홀구 주안1동,2021-08-30,2309065
37.45862,1630036200,주안1동,126.67948,인천광역시 미추홀구 주안1동,2021-08-30,2309065
37.456062,1630172701,주안4동,126.67999,인천광역시 미추홀구 주안4동,2021-08-30,2309068
37.4559,1630172801,주안4동,126.68001,인천광역시 미추홀구 주안4동,2021-08-30,2309068
37.43863,1630013002,문학동,126.68307,인천광역시 미추홀구 문학동,2021-08-30,2309074
37.413624,1640019400,연수2동,126.68511,인천광역시 연수구 연수2동,2021-08-30,2304054
37.41349,1640019400,연수2동,126.685295,인천광역시 연수구 연수2동,2021-08-30,2304054
37.451942,1650057801,구월3동,126.70457,인천광역시 남동구 구월3동,2021-08-30,2305053
37.433987,1640050302,선학동,126.69809,인천광역시 연수구 선학동,2021-08-30,2304052
37.440136,1630014302,관교동,126.69989,인천광역시 미추홀구 관교동,2021-08-30,2309073
37.443077,1650050200,구월3동,126.70525,인천광역시 남동구 구월3동,2021-08-30,2305053
37.41799,1640021900,연수2동,126.67833,인천광역시 연수구 연수2동,2021-08-30,2304054
37.417557,1640021900,연수2동,126.6779,인천광역시 연수구 연수2동,2021-08-30,2304054
37.37725,1640301600,송도3동,126.66444,인천광역시 연수구 송도3동,2021-08-30,2304065
37.41292,1640016101,동춘3동,126.676125,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.411457,1640279700,연수2동,126.67888,인천광역시 연수구 연수2동,2021-08-30,2304054
37.416225,1640020606,연수2동,126.68086,인천광역시 연수구 연수2동,2021-08-30,2304054
37.419537,1640263600,청학동,126.67012,인천광역시 연수구 청학동,2021-08-30,2304056
37.421623,1640036501,청학동,126.67236,인천광역시 연수구 청학동,2021-08-30,2304056
37.414593,1640020607,연수2동,126.68354,인천광역시 연수구 연수2동,2021-08-30,2304054
37.416107,1640019200,연수2동,126.69168,인천광역시 연수구 연수2동,2021-08-30,2304054
37.413666,1640019100,연수2동,126.68935,인천광역시 연수구 연수2동,2021-08-30,2304054
37.408863,1640014700,동춘3동,126.67834,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.410862,1640014900,동춘1동,126.66815,인천광역시 연수구 동춘1동,2021-08-30,2304057
37.436802,1650047600,구월1동,126.70695,인천광역시 남동구 구월1동,2021-08-30,2305051
37.431675,1650003600,남촌도림동,126.709625,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.42816,1650081800,남촌도림동,126.71424,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.431522,1650081800,남촌도림동,126.71155,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.431522,1650081800,남촌도림동,126.71155,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.454052,1610242700,연안동,126.62565,인천광역시 중구 연안동,2021-08-30,2301052
37.45592,1610239000,연안동,126.62014,인천광역시 중구 연안동,2021-08-30,2301052
37.447998,1610021001,신흥동,126.62849,인천광역시 중구 신흥동,2021-08-30,2301054
37.400696,1640009800,동춘2동,126.66952,인천광역시 연수구 동춘2동,2021-08-30,2304058
37.437977,1630000600,학익1동,126.666664,인천광역시 미추홀구 학익1동,2021-08-30,2309060
37.406677,1640012400,동춘3동,126.67453,인천광역시 연수구 동춘3동,2021-08-30,2304059
37.43786,1650046102,남촌도림동,126.73225,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.405594,1640244200,동춘1동,126.65825,인천광역시 연수구 동춘1동,2021-08-30,2304057
37.368904,2240366302,배곧동,126.73262,경기도 시흥시 배곧동,2021-08-30,3115073
37.400467,1640009600,동춘2동,126.67543,인천광역시 연수구 동춘2동,2021-08-30,2304058
37.433483,1650004500,남촌도림동,126.72433,인천광역시 남동구 남촌도림동,2021-08-30,2305067
37.375248,1640095100,송도1동,126.636856,인천광역시 연수구 송도1동,2021-08-30,2304064
37.41297,1640246600,동춘1동,126.66351,인천광역시 연수구 동춘1동,2021-08-30,2304057
37.393803,1640248700,동춘2동,126.665405,인천광역시 연수구 동춘2동,2021-08-30,2304058
37.403435,1640322301,송도2동,126.62975,인천광역시 연수구 송도2동,2021-08-30,2304066
37.39626,1640087300,송도2동,126.63331,인천광역시 연수구 송도2동,2021-08-30,2304066
37.39626,1640087300,송도2동,126.63331,인천광역시 연수구 송도2동,2021-08-30,2304066
37.393326,1640090700,송도2동,126.63492,인천광역시 연수구 송도2동,2021-08-30,2304066
37.39901,1640008700,동춘2동,126.67395,인천광역시 연수구 동춘2동,2021-08-30,2304058
37.401775,1650028602,논현고잔동,126.68248,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.388466,1650000800,논현고잔동,126.71179,인천광역시 남동구 논현고잔동,2021-08-30,2305074
37.385944,1650222000,논현고잔동,126.71412,인천광역시 남동구 논현고잔동,2021-08-29,2305074
37.39609,1650026302,논현고잔동,126.69439,인천광역시 남동구 논현고잔동,2021-08-29,2305074
37.395576,1650026302,논현고잔동,126.695526,인천광역시 남동구 논현고잔동,2021-08-29,2305074
37.40868,1650032800,논현2동,126.70063,인천광역시 남동구 논현2동,2021-08-29,1123053
37.409725,1650034800,논현2동,126.7014,인천광역시 남동구 논현2동,2021-08-29,1123053
37.428146,1640050303,선학동,126.699036,인천광역시 연수구 선학동,2021-08-29,2304052
37.431187,1640050302,선학동,126.69875,인천광역시 연수구 선학동,2021-08-29,2304052
37.435684,1640001900,선학동,126.69919,인천광역시 연수구 선학동,2021-08-29,2304052
37.434967,1640320400,선학동,126.70395,인천광역시 연수구 선학동,2021-08-29,2304052
37.410835,1640014900,동춘1동,126.66817,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.410908,1640014900,동춘1동,126.66806,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.411083,1640015500,동춘1동,126.66604,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.411083,1640015500,동춘1동,126.66604,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.41774,1640023402,청학동,126.67343,인천광역시 연수구 청학동,2021-08-29,2304056
37.43166,1650081800,남촌도림동,126.71059,인천광역시 남동구 남촌도림동,2021-08-29,2305067
37.431683,1650016700,남촌도림동,126.708176,인천광역시 남동구 남촌도림동,2021-08-29,2305067
37.383797,1640147500,송도3동,126.65853,인천광역시 연수구 송도3동,2021-08-29,2304065
37.38045,1640144500,송도1동,126.6545,인천광역시 연수구 송도1동,2021-08-29,2304064
37.380474,1640144500,송도1동,126.65446,인천광역시 연수구 송도1동,2021-08-29,2304064
37.390472,1640096100,송도2동,126.63811,인천광역시 연수구 송도2동,2021-08-29,2304066
37.390118,1640102700,송도2동,126.63873,인천광역시 연수구 송도2동,2021-08-29,2304066
37.388573,1640116000,송도2동,126.64209,인천광역시 연수구 송도2동,2021-08-29,2304066
37.39807,1640141400,송도2동,126.65229,인천광역시 연수구 송도2동,2021-08-29,2304066
37.456596,1610025100,연안동,126.60682,인천광역시 중구 연안동,2021-08-29,2301052
37.407238,1640012600,동춘3동,126.67709,인천광역시 연수구 동춘3동,2021-08-29,2304059
37.425884,1640049404,옥련2동,126.65216,인천광역시 연수구 옥련2동,2021-08-29,2304060
37.396065,1640087300,송도2동,126.633224,인천광역시 연수구 송도2동,2021-08-29,2304066
37.396095,1640087300,송도2동,126.63322,인천광역시 연수구 송도2동,2021-08-29,2304066
37.40273,1640243800,동춘1동,126.65646,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.406826,1640243400,동춘1동,126.65919,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.41289,1640246800,동춘1동,126.6633,인천광역시 연수구 동춘1동,2021-08-29,2304057
37.418438,1640024400,청학동,126.66674,인천광역시 연수구 청학동,2021-08-29,2304056
37.42323,1640041200,선학동,126.70106,인천광역시 연수구 선학동,2021-08-29,2304052
37.421085,1640035900,연수3동,126.69687,인천광역시 연수구 연수3동,2021-08-29,2304055
37.421085,1640035900,연수3동,126.69687,인천광역시 연수구 연수3동,2021-08-29,2304055
37.4264,1640050204,선학동,126.69878,인천광역시 연수구 선학동,2021-08-29,2304052
37.420643,1640034000,선학동,126.69672,인천광역시 연수구 선학동,2021-08-29,2304052
37.419495,1640025800,선학동,126.69556,인천광역시 연수구 선학동,2021-08-29,2304052
37.418808,1640025500,연수3동,126.69237,인천광역시 연수구 연수3동,2021-08-29,2304055
37.418804,1640024100,연수3동,126.69213,인천광역시 연수구 연수3동,2021-08-29,2304055
37.41793,1640022500,연수3동,126.68306,인천광역시 연수구 연수3동,2021-08-29,2304055
37.42602,1640047400,청학동,126.667366,인천광역시 연수구 청학동,2021-08-29,2304056
37.432865,1640050201,선학동,126.69816,인천광역시 연수구 선학동,2021-08-29,2304052
37.443073,1650050200,구월3동,126.70517,인천광역시 남동구 구월3동,2021-08-29,2305053
37.4574,1650330700,간석2동,126.70855,인천광역시 남동구 간석2동,2021-08-29,2305056
37.478127,1660010400,부평3동,126.71026,인천광역시 부평구 부평3동,2021-08-29,2306053
37.480274,1660010400,부평3동,126.70987,인천광역시 부평구 부평3동,2021-08-29,2306053
37.486748,1660013000,부평3동,126.70781,인천광역시 부평구 부평3동,2021-08-29,2306053
37.5114,1660035600,청천2동,126.72066,인천광역시 부평구 청천2동,2021-08-29,2306062
37.45231,1630028100,용현2동,126.647934,인천광역시 미추홀구 용현2동,2021-08-29,2309056
37.485336,1660011103,부평3동,126.708115,인천광역시 부평구 부평3동,2021-08-29,2306053
37.47779,1650010901,간석3동,126.71026,인천광역시 남동구 간석3동,2021-08-29,2305057
37.47863,1650010901,간석3동,126.710556,인천광역시 남동구 간석3동,2021-08-29,2305057
37.44529,1630020400,주안3동,126.67377,인천광역시 미추홀구 주안3동,2021-08-29,2309067
37.44529,1630020400,주안3동,126.67377,인천광역시 미추홀구 주안3동,2021-08-29,2309067
37.452366,1650057302,구월1동,126.70807,인천광역시 남동구 구월1동,2021-08-29,2305051
37.44799,1630022702,주안8동,126.681404,인천광역시 미추홀구 주안8동,2021-08-29,2309072
37.44299,1650050100,구월3동,126.706085,인천광역시 남동구 구월3동,2021-08-29,2305053
37.44299,1650050100,구월3동,126.706085,인천광역시 남동구 구월3동,2021-08-29,2305053
37.443054,1630014302,관교동,126.70028,인천광역시 미추홀구 관교동,2021-08-29,2309073
37.465,1630043600,주안5동,126.68993,인천광역시 미추홀구 주안5동,2021-08-29,2309069
37.474987,1660000401,십정1동,126.68907,인천광역시 부평구 십정1동,2021-08-29,2306070
37.474987,1660000401,십정1동,126.68907,인천광역시 부평구 십정1동,2021-08-29,2306070
37.44007,1630013901,관교동,126.69386,인천광역시 미추홀구 관교동,2021-08-29,2309073
37.476017,1660000401,십정1동,126.68767,인천광역시 부평구 십정1동,2021-08-29,2306070
37.481213,1680000303,가좌4동,126.68081,인천광역시 서구 가좌4동,2021-08-29,2308065
37.48126,1680000303,가좌4동,126.68074,인천광역시 서구 가좌4동,2021-08-29,2308065
37.484753,1680022501,가좌1동,126.66886,인천광역시 서구 가좌1동,2021-08-29,2308062
37.443165,1650050200,구월3동,126.70414,인천광역시 남동구 구월3동,2021-08-29,2305053
37.462276,1650066900,간석1동,126.70815,인천광역시 남동구 간석1동,2021-08-29,2305055
37.48678,1660013000,산곡3동,126.7078,인천광역시 부평구 산곡3동,2021-08-29,2306059
37.48565,1680022201,가좌4동,126.68025,인천광역시 서구 가좌4동,2021-08-29,2308065
37.483444,1680000402,가좌4동,126.68018,인천광역시 서구 가좌4동,2021-08-29,2308065
37.476395,1680493600,가좌4동,126.68749,인천광역시 서구 가좌4동,2021-08-29,2308065
37.474884,1660000301,십정1동,126.68952,인천광역시 부평구 십정1동,2021-08-29,2306070
37.474712,1660000301,십정1동,126.68976,인천광역시 부평구 십정1동,2021-08-29,2306070
37.473118,1660000202,십정1동,126.69192,인천광역시 부평구 십정1동,2021-08-29,2306070
37.472416,1660000202,십정1동,126.6929,인천광역시 부평구 십정1동,2021-08-29,2306070
37.472027,1660000202,십정1동,126.69341,인천광역시 부평구 십정1동,2021-08-29,2306070
37.472027,1660000202,십정1동,126.69341,인천광역시 부평구 십정1동,2021-08-29,2306070
37.469788,1660000201,십정2동,126.69685,인천광역시 부평구 십정2동,2021-08-29,2306071
37.469788,1660000201,십정2동,126.69685,인천광역시 부평구 십정2동,2021-08-29,2306071
37.530308,1670011800,작전1동,126.73163,인천광역시 계양구 작전1동,2021-08-29,2307056
37.490322,1680003000,가좌3동,126.67533,인천광역시 서구 가좌3동,2021-08-29,2308064
37.463608,1630171301,도화1동,126.67321,인천광역시 미추홀구 도화1동,2021-08-29,2309062
37.463455,1630171301,도화1동,126.67313,인천광역시 미추홀구 도화1동,2021-08-29,2309062
37.455673,1630172801,주안4동,126.680046,인천광역시 미추홀구 주안4동,2021-08-29,2309068
37.481277,1620004902,송현3동,126.639626,인천광역시 동구 송현3동,2021-08-29,2302057
37.48571,1620001900,화수2동,126.63047,인천광역시 동구 화수2동,2021-08-29,2302053
37.48331,1620004301,만석동,126.61849,인천광역시 동구 만석동,2021-08-29,2302051
37.477535,1610029600,개항동,126.61659,인천광역시 중구 개항동,2021-08-29,2301060
37.473,1610029800,신포동,126.61681,인천광역시 중구 신포동,2021-08-29,2301053
37.426132,1640049000,선학동,126.69901,인천광역시 연수구 선학동,2021-08-29,2304052
37.423386,1640324901,연수3동,126.68878,인천광역시 연수구 연수3동,2021-08-29,2304055
37.462914,1610309100,신흥동,126.63702,인천광역시 중구 신흥동,2021-08-29,2301054
37.457558,1610025601,신흥동,126.633896,인천광역시 중구 신흥동,2021-08-29,2301054
37.461666,1630170101,도화1동,126.67179,인천광역시 미추홀구 도화1동,2021-08-29,2309062
37.419704,1640025800,선학동,126.69575,인천광역시 연수구 선학동,2021-08-29,2304052
37.525513,1670001200,작전2동,126.723045,인천광역시 계양구 작전2동,2021-08-29,2307057
37.418625,1640027900,연수1동,126.681305,인천광역시 연수구 연수1동,2021-08-29,2304053
37.531998,1670014103,작전서운동,126.7382,인천광역시 계양구 작전서운동,2021-08-29,2307058
37.550583,1670225501,계양2동,126.743095,인천광역시 계양구 계양2동,2021-08-29,2307061
37.55645,1670030808,계양1동,126.744934,인천광역시 계양구 계양1동,2021-08-29,2307063
37.563023,1670032005,계양1동,126.74244,인천광역시 계양구 계양1동,2021-08-29,2307063
37.572807,1670224401,계양3동,126.74291,인천광역시 계양구 계양3동,2021-08-29,2307064
37.5733,1670224501,계양3동,126.75551,인천광역시 계양구 계양3동,2021-08-29,2307064
37.580723,1670224401,계양3동,126.76984,인천광역시 계양구 계양3동,2021-08-29,2307064
37.584827,1670224501,계양3동,126.77516,인천광역시 계양구 계양3동,2021-08-29,2307064
37.590263,2320515200,고촌읍,126.7928,경기도 김포시 고촌읍,2021-08-29,3123012
37.592957,2320001802,고촌읍,126.782745,경기도 김포시 고촌읍,2021-08-29,3123012
37.55834,1670004100,계양3동,126.7521,인천광역시 계양구 계양3동,2021-08-29,2307064
37.444794,1650011701,구월3동,126.70048,인천광역시 남동구 구월3동,2021-08-29,2305053
37.440166,1630014302,관교동,126.69989,인천광역시 미추홀구 관교동,2021-08-29,2309073
37.440166,1630014302,관교동,126.69989,인천광역시 미추홀구 관교동,2021-08-29,2309073
37.44271,1630017304,학익1동,126.657616,인천광역시 미추홀구 학익1동,2021-08-29,2309060
37.43623,1630166900,학익1동,126.64851,인천광역시 미추홀구 학익1동,2021-08-29,2309060
37.435867,1630011701,학익1동,126.64785,인천광역시 미추홀구 학익1동,2021-08-29,2309060
37.427944,1640052000,옥련1동,126.6563,인천광역시 연수구 옥련1동,2021-08-29,2304051
37.419987,1640025800,연수3동,126.695915,인천광역시 연수구 연수3동,2021-08-29,2304055
37.420956,1640034100,연수3동,126.69687,인천광역시 연수구 연수3동,2021-08-29,2304055
37.455353,1630028100,용현2동,126.6494,인천광역시 미추홀구 용현2동,2021-08-29,2309056
37.464573,1630044600,숭의2동,126.64873,인천광역시 미추홀구 숭의2동,2021-08-29,2309052
37.470943,1650010800,간석3동,126.70801,인천광역시 남동구 간석3동,2021-08-29,2305057
37.484234,1660001301,일신동,126.74933,인천광역시 부평구 일신동,2021-08-29,2306069
37.433456,1650004500,남촌도림동,126.724365,인천광역시 남동구 남촌도림동,2021-08-29,2305067
37.43354,1650004500,남촌도림동,126.723145,인천광역시 남동구 남촌도림동,2021-08-29,2305067
37.427597,1650094400,남촌도림동,126.71016,인천광역시 남동구 남촌도림동,2021-08-29,2305067
37.423107,1640040500,선학동,126.69262,인천광역시 연수구 선학동,2021-08-28,2304052
37.42398,1640040702,연수1동,126.68524,인천광역시 연수구 연수1동,2021-08-28,2304053
37.427586,1640050204,선학동,126.698814,인천광역시 연수구 선학동,2021-08-28,2304052
37.481495,1620009800,송림4동,126.66268,인천광역시 동구 송림4동,2021-08-28,2302061
37.480156,1680021700,가좌4동,126.68894,인천광역시 서구 가좌4동,2021-08-28,2308065
37.440765,1630014601,관교동,126.69835,인천광역시 미추홀구 관교동,2021-08-28,2309073
37.45128,1650330900,구월3동,126.701385,인천광역시 남동구 구월3동,2021-08-28,2305053
37.44015,1630014302,관교동,126.69991,인천광역시 미추홀구 관교동,2021-08-28,2309073
37.417473,1640021900,연수2동,126.677864,인천광역시 연수구 연수2동,2021-08-28,2304054
37.404655,1640012000,동춘3동,126.677376,인천광역시 연수구 동춘3동,2021-08-28,2304059
37.43908,1630013902,관교동,126.694626,인천광역시 미추홀구 관교동,2021-08-28,2309073
37.427017,1640050500,청학동,126.66417,인천광역시 연수구 청학동,2021-08-28,2304056
37.423885,1640324601,연수1동,126.68712,인천광역시 연수구 연수1동,2021-08-28,2304053
37.429455,1640273300,선학동,126.69653,인천광역시 연수구 선학동,2021-08-28,2304052
37.440178,1630014302,관교동,126.69989,인천광역시 미추홀구 관교동,2021-08-28,2309073
37.422226,1640038000,청학동,126.668434,인천광역시 연수구 청학동,2021-08-28,2304056
37.42384,1640324601,연수1동,126.68712,인천광역시 연수구 연수1동,2021-08-28,2304053
37.40177,1650028602,논현고잔동,126.68261,인천광역시 남동구 논현고잔동,2021-08-27,2305074
37.42099,1640034100,연수3동,126.69688,인천광역시 연수구 연수3동,2021-08-27,2304055
37.39858,1640244700,동춘1동,126.65843,인천광역시 연수구 동춘1동,2021-08-27,2304057
37.433968,1650047500,남촌도림동,126.70759,인천광역시 남동구 남촌도림동,2021-08-27,2305067
37.36514,2240083701,정왕4동,126.738686,경기도 시흥시 정왕4동,2021-08-27,3115072
37.438595,1630013002,문학동,126.68303,인천광역시 미추홀구 문학동,2021-08-27,2309074
37.438602,1630013002,문학동,126.683075,인천광역시 미추홀구 문학동,2021-08-27,2309074
37.355278,2240129100,정왕3동,126.723045,경기도 시흥시 정왕3동,2021-08-27,3115062
37.43929,1630014900,문학동,126.67909,인천광역시 미추홀구 문학동,2021-08-27,2309074
37.32912,2170039700,원곡동,126.787285,경기도 안산시 단원구 원곡동,2021-08-27,3109276
37.44908,1630022801,주안8동,126.687256,인천광역시 미추홀구 주안8동,2021-08-27,2309072
37.45086,1630025700,주안8동,126.68687,인천광역시 미추홀구 주안8동,2021-08-27,2309072
37.32727,2170015600,원곡동,126.79048,경기도 안산시 단원구 원곡동,2021-08-27,3109276
37.450806,1630025700,주안4동,126.68966,인천광역시 미추홀구 주안4동,2021-08-27,2309068
37.350643,2170017800,선부2동,126.80046,경기도 안산시 단원구 선부2동,2021-08-27,3109269
37.34736,2170017000,선부2동,126.79949,경기도 안산시 단원구 선부2동,2021-08-27,3109269
37.34667,2170016800,선부2동,126.79709,경기도 안산시 단원구 선부2동,2021-08-27,3109269
37.35312,2170390900,선부2동,126.79508,경기도 안산시 단원구 선부2동,2021-08-27,3109269
37.35306,2170390900,선부2동,126.79529,경기도 안산시 단원구 선부2동,2021-08-27,3109269
37.371593,2240157800,월곶동,126.76695,경기도 시흥시 월곶동,2021-08-27,3115069
37.38415,2240146700,월곶동,126.75945,경기도 시흥시 월곶동,2021-08-27,3115069
37.384293,2240146700,월곶동,126.759155,경기도 시흥시 월곶동,2021-08-27,3115069
37.382362,1650094500,논현고잔동,126.712944,인천광역시 남동구 논현고잔동,2021-08-27,2305074
