date,humidity,wind_speed,temperature,precipitation,region_id
2021-08-14,66.46,2.19,25.02,0.00,2301063
2021-08-15,66.21,1.63,25.77,0.00,2301063
2021-08-16,69.42,1.49,24.76,0.00,2301063
2021-08-17,75.42,2.22,23.62,3.00,2301063
2021-08-18,69.92,2.31,23.65,4.00,2301063
2021-08-19,69.50,1.49,24.47,0.00,2301063
2021-08-20,74.29,1.60,24.92,6.00,2301063
2021-08-21,88.08,2.26,23.06,63.50,2301063
2021-08-22,87.38,1.06,23.30,0.00,2301063
2021-08-23,90.88,2.57,21.82,21.00,2301063
2021-08-24,91.21,2.40,23.97,1.50,2301063
2021-08-25,89.21,1.88,23.50,0.00,2301063
2021-08-26,84.29,1.94,23.90,0.00,2301063
2021-08-27,90.71,0.86,20.67,1.00,2301063
2021-08-28,87.00,1.39,22.44,2.00,2301063
2021-08-29,87.50,1.12,22.38,0.00,2301063
2021-08-30,85.88,0.80,22.78,0.50,2301063
2021-08-31,93.12,2.57,19.00,52.50,2301063
2021-09-01,77.79,2.22,21.60,0.00,2301063
2021-09-02,71.46,1.60,23.07,0.00,2301063
2021-09-03,65.58,1.79,22.48,0.00,2301063
2021-09-04,57.62,1.59,22.88,0.00,2301063
2021-09-05,63.21,2.16,22.89,0.00,2301063
2021-09-06,82.25,3.35,20.07,35.50,2301063
2021-09-07,90.62,1.75,20.33,4.00,2301063
2021-09-08,82.83,1.58,21.33,0.00,2301063
2021-09-09,86.58,0.84,21.46,0.00,2301063
2021-09-10,86.46,0.78,21.71,0.00,2301063
2021-09-11,78.50,1.30,22.25,0.00,2301063
2021-09-12,76.50,1.36,22.79,0.00,2301063
2021-09-13,69.46,1.43,23.77,0.00,2301063
2021-09-14,63.67,1.87,23.09,0.00,2301063
2021-09-15,57.75,2.81,23.07,0.00,2301063
2021-09-16,65.71,1.82,22.11,0.00,2301063
2021-09-17,66.00,1.87,22.76,0.00,2301063
2021-09-18,74.50,1.17,22.45,0.00,2301063
2021-09-19,73.38,1.57,22.36,0.00,2301063
2021-09-20,74.54,2.55,22.90,32.50,2301063
2021-09-21,80.50,2.23,21.50,24.00,2301063
