date,humidity,wind_speed,temperature,precipitation,region_id
2021-04-12,80.96,4.33,12.05,24.10,2302052
2021-04-13,54.71,4.91,7.77,0.00,2302052
2021-04-14,63.54,3.18,8.59,0.00,2302052
2021-04-15,57.58,3.08,10.97,0.00,2302052
2021-04-16,66.46,2.85,9.63,0.40,2302052
2021-04-17,55.38,5.02,9.26,0.00,2302052
2021-04-18,62.04,3.31,9.73,0.00,2302052
2021-04-19,66.00,3.01,11.68,0.00,2302052
2021-04-20,61.75,1.84,13.54,0.00,2302052
2021-04-21,39.08,2.39,18.51,0.00,2302052
2021-04-22,38.42,3.01,19.48,0.00,2302052
2021-04-23,33.71,3.87,18.95,0.00,2302052
2021-04-24,57.83,2.95,16.10,0.00,2302052
2021-04-25,43.12,3.57,17.50,0.00,2302052
2021-04-26,63.58,2.12,14.41,0.00,2302052
2021-04-27,76.46,3.01,13.19,5.20,2302052
2021-04-28,69.79,1.81,12.51,0.00,2302052
2021-04-29,68.42,2.96,12.89,32.00,2302052
2021-04-30,78.83,2.71,10.71,0.10,2302052
2021-05-01,74.88,4.40,10.07,1.70,2302052
2021-05-02,68.42,2.76,12.17,0.00,2302052
2021-05-03,53.25,2.40,13.48,3.50,2302052
2021-05-04,90.33,3.25,13.61,28.80,2302052
2021-05-05,52.92,3.86,12.81,0.00,2302052
2021-05-06,37.46,4.78,16.92,0.00,2302052
2021-05-07,69.21,4.23,12.24,1.90,2302052
2021-05-08,61.21,4.26,14.10,0.00,2302052
2021-05-09,54.71,3.43,14.57,3.90,2302052
2021-05-10,70.83,2.48,12.85,1.30,2302052
2021-05-11,26.83,3.33,20.22,0.00,2302052
2021-05-12,47.12,1.90,20.84,0.00,2302052
2021-05-13,59.92,1.88,20.84,0.00,2302052
2021-05-14,63.38,1.94,21.51,0.00,2302052
2021-05-15,90.88,2.04,20.47,52.00,2302052
2021-05-16,95.33,2.73,15.40,35.20,2302052
2021-05-17,85.09,1.72,14.80,1.70,2302052
2021-05-18,63.62,2.22,16.43,0.00,2302052
2021-05-19,56.38,2.41,19.33,0.00,2302052
2021-05-20,74.74,3.81,16.89,12.40,2302052
2021-05-21,80.71,2.56,15.50,0.10,2302052
2021-05-22,64.75,2.15,16.98,0.00,2302052
2021-05-23,62.17,2.00,18.12,0.00,2302052
2021-05-24,69.54,3.02,16.30,5.30,2302052
2021-05-25,69.71,3.84,14.67,0.00,2302052
2021-05-26,53.29,4.64,17.84,8.30,2302052
2021-05-27,82.33,3.70,14.45,11.20,2302052
2021-05-28,73.71,3.57,15.64,0.40,2302052
2021-05-29,67.75,2.20,15.42,0.00,2302052
2021-05-30,61.91,2.56,19.37,19.80,2302052
2021-05-31,58.77,2.66,19.62,0.80,2302052
2021-06-01,66.00,2.10,20.06,0.10,2302052
2021-06-02,53.00,1.88,22.80,0.00,2302052
2021-06-03,82.54,2.81,16.37,16.10,2302052
2021-06-04,64.62,4.12,17.95,0.00,2302052
2021-06-05,75.25,2.99,19.45,0.00,2302052
2021-06-06,69.21,2.67,20.85,0.00,2302052
2021-06-07,61.12,1.86,20.83,0.10,2302052
2021-06-08,71.71,1.86,21.68,0.00,2302052
2021-06-09,54.79,1.89,25.04,0.00,2302052
2021-06-10,71.29,4.27,22.13,9.30,2302052
2021-06-11,82.12,2.26,19.93,0.00,2302052
2021-06-12,74.33,1.91,22.07,0.00,2302052
2021-06-13,80.46,1.94,19.26,0.00,2302052
2021-06-14,69.62,1.93,21.10,0.50,2302052
2021-06-15,62.54,3.38,22.64,1.10,2302052
2021-06-16,48.25,3.49,24.37,0.00,2302052
2021-06-17,78.54,2.41,20.38,10.90,2302052
2021-06-18,86.58,2.31,18.76,1.30,2302052
2021-06-19,71.61,2.50,20.57,0.00,2302052
2021-06-20,75.29,2.70,21.19,0.00,2302052
2021-06-21,68.25,2.02,21.80,0.00,2302052
2021-06-22,59.29,2.50,22.59,0.00,2302052
2021-06-23,64.75,1.85,22.44,0.00,2302052
2021-06-24,70.38,2.01,22.14,0.00,2302052
2021-06-25,70.33,1.89,22.79,1.40,2302052
2021-06-26,69.17,1.49,22.87,0.40,2302052
2021-06-27,62.88,1.97,24.80,0.30,2302052
2021-06-28,66.92,1.68,24.43,0.60,2302052
2021-06-29,70.12,2.12,23.93,0.00,2302052
2021-06-30,67.79,1.82,24.36,0.00,2302052
2021-07-01,65.21,2.40,26.07,0.00,2302052
2021-07-02,50.26,2.68,27.19,0.00,2302052
2021-07-03,80.54,4.47,22.46,63.80,2302052
2021-07-04,85.21,2.80,20.52,1.50,2302052
2021-07-05,73.12,1.98,22.79,0.00,2302052
2021-07-06,69.75,1.58,24.71,0.00,2302052
2021-07-07,80.50,1.65,24.93,0.70,2302052
2021-07-08,76.00,2.20,24.20,0.00,2302052
2021-07-09,73.92,2.32,24.43,10.70,2302052
2021-07-10,78.54,2.51,24.90,0.00,2302052
2021-07-11,83.67,2.16,24.78,0.00,2302052
2021-07-12,70.26,1.68,27.34,0.00,2302052
2021-07-13,64.29,2.60,28.11,0.00,2302052
2021-07-14,63.71,2.35,28.65,0.00,2302052
2021-07-15,65.00,2.10,28.41,0.00,2302052
2021-07-16,64.12,2.32,27.78,5.00,2302052
2021-07-17,62.62,2.07,27.66,2.40,2302052
2021-07-18,61.08,2.08,28.17,0.10,2302052
2021-07-19,64.71,1.74,27.78,0.00,2302052
2021-07-20,68.71,1.72,28.94,0.00,2302052
2021-07-21,57.00,2.03,30.48,0.00,2302052
2021-07-22,54.88,1.91,29.91,0.00,2302052
2021-07-23,55.79,1.91,30.15,0.00,2302052
2021-07-24,53.67,2.10,30.48,0.00,2302052
2021-07-25,48.29,2.38,30.37,0.00,2302052
2021-07-26,49.21,2.31,29.96,0.00,2302052
2021-07-27,55.04,2.04,29.96,0.00,2302052
2021-07-28,65.29,2.13,29.11,0.00,2302052
2021-07-29,61.25,1.85,28.40,0.00,2302052
2021-07-30,63.88,2.75,28.82,0.00,2302052
2021-07-31,67.25,2.06,28.16,2.20,2302052
2021-08-01,80.67,2.47,26.04,10.50,2302052
2021-08-02,75.46,1.65,25.97,0.00,2302052
2021-08-03,66.88,2.01,28.19,0.00,2302052
2021-08-04,67.92,2.06,27.73,0.00,2302052
2021-08-05,60.54,2.25,28.82,0.00,2302052
2021-08-06,64.46,2.62,26.21,0.00,2302052
2021-08-07,63.12,2.81,27.50,0.00,2302052
2021-08-08,68.62,2.54,26.12,21.50,2302052
2021-08-09,49.67,2.68,28.51,0.00,2302052
2021-08-10,68.35,1.88,26.57,0.80,2302052
2021-08-11,68.29,2.05,26.60,0.60,2302052
2021-08-12,59.42,2.09,26.96,0.00,2302052
2021-08-13,56.21,2.06,26.92,0.00,2302052
2021-08-14,53.38,2.86,25.91,0.00,2302052
2021-08-15,54.58,2.34,27.24,0.00,2302052
2021-08-16,60.12,2.52,25.97,29.50,2302052
2021-08-17,70.04,2.57,23.90,28.30,2302052
2021-08-18,58.21,3.19,24.10,3.90,2302052
2021-08-19,59.08,2.22,25.78,2.40,2302052
2021-08-20,61.00,2.92,26.03,1.80,2302052
2021-08-21,79.21,4.02,23.46,57.80,2302052
2021-08-22,72.42,2.31,24.09,0.00,2302052
2021-08-23,81.38,3.48,22.10,16.20,2302052
2021-08-24,81.29,4.12,24.53,4.30,2302052
2021-08-25,74.71,3.12,24.74,0.00,2302052
2021-08-26,73.08,3.20,25.00,0.30,2302052
2021-08-27,74.75,1.67,21.63,0.30,2302052
2021-08-28,74.21,2.24,23.59,1.00,2302052
2021-08-29,73.88,1.47,23.31,0.00,2302052
2021-08-30,70.62,1.51,24.08,0.00,2302052
2021-08-31,86.83,3.03,19.37,82.70,2302052
2021-09-01,65.75,2.84,22.08,0.00,2302052
2021-09-02,62.88,2.39,23.41,1.00,2302052
2021-09-03,51.42,2.59,23.95,0.00,2302052
2021-09-04,45.50,2.65,23.73,0.00,2302052
2021-09-05,49.75,3.79,23.74,0.00,2302052
2021-09-06,75.62,4.23,20.63,25.20,2302052
2021-09-07,87.04,3.01,20.31,5.00,2302052
2021-09-08,75.00,1.63,22.27,0.00,2302052
2021-09-09,74.08,1.85,23.20,0.00,2302052
2021-09-10,71.67,1.68,23.59,0.00,2302052
2021-09-11,63.00,2.32,23.47,0.00,2302052
2021-09-12,63.33,2.53,24.18,0.00,2302052
